SNID,Filename,Date,Photometric Calibration,Filter,Inverse Sensitivity,Zeropoint,Wavelength,Zeropoint AB
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_7j_wfc3_ir_f125w/hst_12061_7j_wfc3_ir_f125w_drz.fits,2017-08-28,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_61_wfc3_ir_f140w/hst_12498_61_wfc3_ir_f140w_drz.fits,2017-09-11,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_08_wfc3_ir_f105w/hst_11563_08_wfc3_ir_f105w_drz.fits,2017-09-10,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_gu_wfc3_ir_f125w/hst_12061_gu_wfc3_ir_f125w_drz.fits,2017-08-26,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2b_wfc3_ir_f160w/hst_11563_2b_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_em_wfc3_ir_f160w/hst_12062_em_wfc3_ir_f160w_drz.fits,2017-08-18,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_p7_wfc3_ir_f160w/hst_12099_p7_wfc3_ir_f160w_drz.fits,2017-08-12,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_10_wfc3_ir_f160w/hst_12498_10_wfc3_ir_f160w_drz.fits,2017-08-12,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_3g_wfc3_ir_f160w/hst_11563_3g_wfc3_ir_f160w_drz.fits,2017-08-18,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_07_wfc3_ir_f105w/hst_11563_07_wfc3_ir_f105w_drz.fits,2017-08-25,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_7j_wfc3_ir_f160w/hst_12061_7j_wfc3_ir_f160w_drz.fits,2017-08-28,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_14_wfc3_ir_f125w/hst_11563_14_wfc3_ir_f125w_drz.fits,2017-08-13,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_mx_wfc3_ir_f125w/hst_12061_mx_wfc3_ir_f125w_drz.fits,2017-09-10,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_j3_wfc3_ir_f125w/hst_12061_j3_wfc3_ir_f125w_drz.fits,2017-09-09,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_09_wfc3_ir_f105w/hst_11563_09_wfc3_ir_f105w_drz.fits,2017-08-13,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_1f_wfc3_ir_f160w/hst_11563_1f_wfc3_ir_f160w_drz.fits,2017-08-16,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_8w_wfc3_ir_f160w/hst_12062_8w_wfc3_ir_f160w_drz.fits,2017-09-09,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_8x_wfc3_ir_f160w/hst_12062_8x_wfc3_ir_f160w_drz.fits,2017-08-25,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_24_wfc3_ir_f160w/hst_11563_24_wfc3_ir_f160w_drz.fits,2017-08-18,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_p5_wfc3_ir_f125w/hst_12099_p5_wfc3_ir_f125w_drz.fits,2017-09-09,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_63_wfc3_ir_f140w/hst_12498_63_wfc3_ir_f140w_drz.fits,2017-08-14,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_1c_wfc3_ir_f125w/hst_11563_1c_wfc3_ir_f125w_drz.fits,2017-09-13,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_by_wfc3_ir_f105w/hst_12099_by_wfc3_ir_f105w_drz.fits,2017-08-29,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_36_wfc3_ir_f105w/hst_12498_36_wfc3_ir_f105w_drz.fits,2017-09-09,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_by_wfc3_ir_f140w/hst_12099_by_wfc3_ir_f140w_drz.fits,2017-08-29,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_8x_wfc3_ir_f125w/hst_12062_8x_wfc3_ir_f125w_drz.fits,2017-08-25,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_p5_wfc3_ir_f160w/hst_12099_p5_wfc3_ir_f160w_drz.fits,2017-09-09,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_8l_wfc3_ir_f160w/hst_12062_8l_wfc3_ir_f160w_drz.fits,2017-08-24,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_15_wfc3_ir_f105w/hst_11563_15_wfc3_ir_f105w_drz.fits,2017-09-11,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2c_wfc3_ir_f160w/hst_11563_2c_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2f_wfc3_ir_f160w/hst_11563_2f_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_19_wfc3_ir_f125w/hst_11563_19_wfc3_ir_f125w_drz.fits,2017-08-15,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_03_wfc3_ir_f105w/hst_11563_03_wfc3_ir_f105w_drz.fits,2017-08-22,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_em_wfc3_ir_f125w/hst_12062_em_wfc3_ir_f125w_drz.fits,2017-08-18,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_ej_wfc3_ir_f125w/hst_12062_ej_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_mx_wfc3_ir_f160w/hst_12061_mx_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_8k_wfc3_ir_f160w/hst_12062_8k_wfc3_ir_f160w_drz.fits,2017-08-28,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_26_wfc3_ir_f105w/hst_12498_26_wfc3_ir_f105w_drz.fits,2017-09-09,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_04_wfc3_ir_f105w/hst_11563_04_wfc3_ir_f105w_drz.fits,2017-08-25,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2e_wfc3_ir_f160w/hst_11563_2e_wfc3_ir_f160w_drz.fits,2017-08-18,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_0a_wfc3_ir_f105w/hst_11563_0a_wfc3_ir_f105w_drz.fits,2017-08-18,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_0f_wfc3_ir_f125w/hst_11563_0f_wfc3_ir_f125w_drz.fits,2017-08-15,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_45_wfc3_ir_f105w/hst_12498_45_wfc3_ir_f105w_drz.fits,2017-08-17,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_16_wfc3_ir_f105w/hst_12498_16_wfc3_ir_f105w_drz.fits,2017-08-28,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_b3_wfc3_ir_f125w/hst_12099_b3_wfc3_ir_f125w_drz.fits,2017-08-16,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_cm_wfc3_ir_f160w/hst_12061_cm_wfc3_ir_f160w_drz.fits,2017-08-25,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_32_wfc3_ir_f105w/hst_12498_32_wfc3_ir_f105w_drz.fits,2017-10-19,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_33_wfc3_ir_f105w/hst_12498_33_wfc3_ir_f105w_drz.fits,2017-08-13,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_17_wfc3_ir_f105w/hst_12498_17_wfc3_ir_f105w_drz.fits,2017-08-19,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_21_wfc3_ir_f160w/hst_11563_21_wfc3_ir_f160w_drz.fits,2017-08-21,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_13_wfc3_ir_f125w/hst_11563_13_wfc3_ir_f125w_drz.fits,2017-08-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_51_wfc3_ir_f140w/hst_12498_51_wfc3_ir_f140w_drz.fits,2017-08-14,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_60_wfc3_ir_f140w/hst_12498_60_wfc3_ir_f140w_drz.fits,2017-09-02,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_44_wfc3_ir_f105w/hst_12498_44_wfc3_ir_f105w_drz.fits,2017-10-23,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_29_wfc3_ir_f160w/hst_11563_29_wfc3_ir_f160w_drz.fits,2017-08-26,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_34_wfc3_ir_f105w/hst_12498_34_wfc3_ir_f105w_drz.fits,2017-09-10,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_27_wfc3_ir_f105w/hst_12498_27_wfc3_ir_f105w_drz.fits,2017-08-20,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_01_wfc3_ir_f160w/hst_12498_01_wfc3_ir_f160w_drz.fits,2017-08-14,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_39_wfc3_ir_f105w/hst_12498_39_wfc3_ir_f105w_drz.fits,2017-08-12,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_42_wfc3_ir_f105w/hst_12498_42_wfc3_ir_f105w_drz.fits,2017-09-11,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_b1_wfc3_ir_f125w/hst_12099_b1_wfc3_ir_f125w_drz.fits,2017-09-10,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_43_wfc3_ir_f160w/hst_11563_43_wfc3_ir_f160w_drz.fits,2017-08-12,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_33_wfc3_ir_f160w/hst_11563_33_wfc3_ir_f160w_drz.fits,2017-08-27,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_4j_wfc3_ir_f160w/hst_11563_4j_wfc3_ir_f160w_drz.fits,2017-08-27,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_1b_wfc3_ir_f125w/hst_11563_1b_wfc3_ir_f125w_drz.fits,2017-09-10,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_ej_wfc3_ir_f160w/hst_12062_ej_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_1e_wfc3_ir_f160w/hst_11563_1e_wfc3_ir_f160w_drz.fits,2017-08-17,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_0b_wfc3_ir_f105w/hst_11563_0b_wfc3_ir_f105w_drz.fits,2017-09-09,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_j3_wfc3_ir_f160w/hst_12061_j3_wfc3_ir_f160w_drz.fits,2017-09-09,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_40_wfc3_ir_f105w/hst_12498_40_wfc3_ir_f105w_drz.fits,2017-10-19,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_41_wfc3_ir_f105w/hst_12498_41_wfc3_ir_f105w_drz.fits,2017-10-23,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_11_wfc3_ir_f160w/hst_12498_11_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_58_wfc3_ir_f140w/hst_12498_58_wfc3_ir_f140w_drz.fits,2017-08-24,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_26_wfc3_ir_f160w/hst_11563_26_wfc3_ir_f160w_drz.fits,2017-08-27,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_e3_wfc3_ir_f125w/hst_12062_e3_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2d_wfc3_ir_f160w/hst_11563_2d_wfc3_ir_f160w_drz.fits,2017-08-29,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_37_wfc3_ir_f105w/hst_12498_37_wfc3_ir_f105w_drz.fits,2017-10-19,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_e3_wfc3_ir_f160w/hst_12062_e3_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_05_wfc3_ir_f105w/hst_11563_05_wfc3_ir_f105w_drz.fits,2017-08-15,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_np_wfc3_ir_f125w/hst_12099_np_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12099_bo_wfc3_ir_f127m/hst_12099_bo_wfc3_ir_f127m_drz.fits,2017-09-10,WFC3 IR F127M,F127M,9.3330575e-20,-21.1,12740.288,24.64104391862813
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_24_wfc3_ir_f105w/hst_12498_24_wfc3_ir_f105w_drz.fits,2017-08-24,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_2g_wfc3_ir_f160w/hst_11563_2g_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12060_3j_wfc3_ir_f105w/hst_12060_3j_wfc3_ir_f105w_drz.fits,2017-08-23,WFC3 IR F105W,F105W,3.03865739999999e-20,-21.1,10551.047,26.268817868473455
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_57_wfc3_ir_f140w/hst_12498_57_wfc3_ir_f140w_drz.fits,2017-08-28,WFC3 IR F140W,F140W,1.4737148e-20,-21.1,13922.907,26.45231677638996
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_7i_wfc3_ir_f125w/hst_12061_7i_wfc3_ir_f125w_drz.fits,2017-08-28,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12061_gu_wfc3_ir_f160w/hst_12061_gu_wfc3_ir_f160w_drz.fits,2017-08-26,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_3f_wfc3_ir_f160w/hst_11563_3f_wfc3_ir_f160w_drz.fits,2017-08-26,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboi6n020/iboi6n020_drz.fits,2025-04-11,WFC3 IR F160W MJD#56297.8297,F160W,1.9411228e-20,-21.1,15369.176,25.93861455340508
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/ibtm7nm7q/ibtm7nm7q_drz.fits,2025-03-31,WFC3 IR F125W MJD#56349.7052,F125W,2.2574265e-20,-21.1,12486.06,26.22583886495669
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboi5jplq/iboi5jplq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56238.1399,F125W,2.2569171e-20,-21.1,12486.06,26.226083894610635
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboebb020/iboebb020_drz.fits,2025-04-11,WFC3 IR F160W MJD#56073.3821,F160W,1.9404053e-20,-21.1,15369.176,25.93901594982202
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/ic6hff030/ic6hff030_drz.fits,2025-04-07,WFC3 IR F160W MJD#56313.4027,F160W,1.9411725e-20,-21.1,15369.176,25.9385867548554
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboi5phzq/iboi5phzq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56241.8633,F125W,2.256934e-20,-21.1,12486.06,26.22607576454988
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboebbjiq/iboebbjiq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56073.3749,F125W,2.2561619e-20,-21.1,12486.06,26.226447259838455
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboe1i030/iboe1i030_drz.fits,2025-04-07,WFC3 IR F160W MJD#56016.6418,F160W,1.940224e-20,-21.1,15369.176,25.93911739933386
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/icoi3c030/icoi3c030_drz.fits,2025-04-07,WFC3 IR F105W MJD#57228.3457,F105W,3.07020525e-20,-21.1,10551.047,26.25760368691538
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/iboe3bebq/iboe3bebq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56124.5467,F125W,2.2563985e-20,-21.1,12486.06,26.22633340643218
Manipogo,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/ibohbe020/ibohbe020_drz.fits,2025-04-11,WFC3 IR F105W MJD#56289.9348,F105W,3.06077878333333e-20,-21.099999999999998,10551.047,26.260942356255264
