SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2002fk,hst_16234_69_wfc3_ir_f160w_ieel69_drz,205,154.0811036,73.3813527,-15.81,1.98,0.583,-6.8981,0.02,574.4391,10.59771,0.45479238,1.4107271,2.7454629,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002fk,idgg3b020_drz,206,154.22425,73.400687,27.98,61.117,43.515,-15.0337,0.0001,1031533.0,72.90399,0.00032503039,-0.0002157725,0.00047080539,2025-04-11,HST,WFC3,F160W,-3.1821232491063e-05,1.60171734202421e-05,1.60171734202421e-05,3.18212324910632e-05
2002fk,n9r758010_mos,207,50.5165307,-15.4006757,43.28,9.989,4.178,-5.7265,0.0021,195.2503,0.3753532,0.032234371,-0.047169488,0.035063401,2010-11-26T01:28:19,HST,NICMOS,F160W,-1.31128e-05,1.63974e-05,1.65264e-05,1.30104e-05
2002fk,HST_11329_04_NIC_NIC2_F160W_drz,208,50.5331459,-15.409697,86.31,35.634,8.697,0.7418,0.0,0.504978,1.170439e-05,0.013170198,-0.0015959193,0.00083893759,2013-01-10T03:39:59,HST,NICMOS,F160W,-1.3888888888888e-05,0.0,0.0,1.38888888888888e-05
2002fk,na4m04010_mos,209,50.5288419,-15.4097896,81.04,2.064,2.02,-1.6109,0.0716,4.409284,0.2908977,0.24486257,-0.0032195062,0.23491006,2010-11-15T17:25:31,HST,NICMOS,F160W,-1.81644e-05,1.06458e-05,1.07295e-05,1.80226e-05
2002fk,hst_15145_31_wfc3_ir_f160w_idgg31_drz,210,154.2229907,73.4007164,67.11,56.892,46.911,-15.043,0.0001,1040436.0,48.24276,0.00043239951,-0.00010425166,0.00033097394,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.50768724752035e-21,1.77414533997759e-21,3.56250007947285e-05
2002fk,HST_11329_02_NIC_NIC2_F160W_drz,211,50.5283668,-15.4048803,-41.28,60.326,37.311,-8.9682,0.0013,3866.101,4.639252,0.0004678641,0.00043983274,0.00052527385,2009-12-03T07:51:51,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,HST_10802_58_NIC_NIC2_F160W_drz,212,50.5106214,-15.4029301,-89.9,24.907,3.735,99.0,99.0,-0.01692274,6.552421e-05,0.071682446,0.00025144542,0.0016122314,2009-12-02T20:53:25,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,n9r7f6010_mos,213,50.5285938,-15.4100804,-22.38,1.899,0.692,-0.1479,0.1113,1.145903,0.1174434,0.5403409,1.276958,1.8279479,2009-08-16T12:14:24,HST,NICMOS,F160W,-1.83489e-05,1.03296e-05,1.04109e-05,1.82056e-05
2002fk,HST_10802_55_NIC_NIC2_F160W_drz,214,50.5106196,-15.4025456,-89.92,24.191,3.739,99.0,99.0,-0.4322209,2.291145e-05,0.071544833,0.00020649354,0.0017089994,2009-12-02T20:21:51,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,HST_10802_f7_NIC_NIC2_F160W_drz,215,50.5283911,-15.4048804,-41.86,61.02,36.839,-8.9588,0.0013,3832.86,4.626006,0.00047705785,0.00046546245,0.00052836182,2009-12-02T21:03:18,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,hst_16234_70_wfc3_ir_f160w_ieel70_drz,216,154.2033973,73.3989531,86.86,18.769,5.187,-9.9502,0.0116,9551.256,102.2498,0.037067264,-0.0037510963,0.0029416094,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002fk,ib1f20010_drz,217,50.5360325,-15.4043923,-28.79,133.051,21.597,-9.9013,0.0021,9130.66,17.48436,0.00054054527,0.0017619624,0.0016598722,2025-04-07,HST,WFC3,F160W,1.50557769165911e-05,3.22872151642449e-05,3.22872151642449e-05,-1.5055776916591e-05
2002fk,HST_10802_56_NIC_NIC2_F160W_drz,218,50.5106214,-15.4024228,-89.98,21.841,3.734,3.5534,0.0018,0.03789999,6.152543e-05,0.071738191,4.827703e-05,0.0020963056,2009-12-02T20:52:18,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,hst_skycell-p2583x18y09_wfc3_ir_f160w_coarse-all_drz,219,154.2006842,73.3763609,-24.62,0.68,0.374,-5.3031,0.0137,132.2075,1.673717,3.0260942,3.7814715,6.2866678,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002fk,HST_10802_f4_NIC_NIC2_F160W_drz,220,50.5283532,-15.4048921,-42.66,61.514,37.026,-8.9722,0.0013,3880.377,4.696067,0.00047789933,0.00046363089,0.00051582098,2009-12-02T21:01:54,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,n9r7f4010_mos,221,50.525807,-15.4082716,-64.08,4.154,1.672,-1.8481,0.0564,5.485622,0.2849576,0.30030614,0.23559313,0.11522222,2009-08-16T09:11:06,HST,NICMOS,F160W,-1.83489e-05,1.03296e-05,1.04109e-05,1.82056e-05
2002fk,HST_11329_01_NIC_NIC2_F160W_drz,222,50.529209,-15.4081411,-89.11,52.43,25.709,99.0,99.0,-396.9805,9.616304e-05,0.0015126893,3.5813966e-05,0.00036406322,2009-12-03T04:19:51,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_coarse-all_drz,223,50.5357376,-15.4153018,-53.3,10.996,9.559,-7.1298,0.002,711.0813,1.303482,0.0099883154,0.002561307,0.009224982,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002fk,hst_15145_35_wfc3_ir_f160w_idgg35_drz,224,154.2230171,73.4007482,61.54,62.206,47.101,-15.0531,0.0001,1050107.0,51.35683,0.00040708185,-0.00016113991,0.00030209628,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.0650219856907e-21,-2.3213639312443003e-21,3.56250007947285e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f160w_all_drz,225,180.4627307,-18.9900944,9.75,2.348,1.686,-5.7402,0.013,197.7287,2.370642,0.18630269,-0.05683329,0.34683552,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007sr,hst_15889_07_wfc3_ir_f125w_ie5407_drz,226,180.4666256,-18.9900714,51.19,1.817,1.003,-6.8383,0.0296,543.6708,14.81542,0.72314668,-0.67568588,0.57471687,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.93761312732181e-21,1.77071890358474e-21,3.56250007947286e-05
2007sr,hst_15889_07_wfc3_ir_f140w_ie5407_drz,227,180.464473,-18.9900278,-60.88,1.8,1.101,-5.7168,0.0877,193.5117,15.63225,0.70253181,0.43869227,0.43087733,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,1.06014184835568e-21,-1.0207867527910001e-21,3.56250007947286e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f140w_coarse-all_drz,228,180.4644899,-18.9900168,56.12,1.479,0.762,-5.2913,0.0981,130.7785,11.81409,1.3284863,-1.1699355,0.850137,2024-11-21,HST,WFC3,F140W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f125w_all_drz,229,180.4667847,-18.9900466,-29.06,5.191,2.198,99.0,99.0,-660.4052,6.894295,0.077184439,0.14424634,0.16693386,2024-11-21,HST,WFC3,F125W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f125w_coarse-all_drz,230,180.4670801,-18.9898883,82.53,1.454,0.831,-4.0651,0.3046,42.27064,11.85763,1.4309837,-0.25130656,0.48924303,2024-11-21,HST,WFC3,F125W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2007sr,ie5407040_drz,231,180.494248,-18.9651342,-85.68,1.231,0.49,-4.8823,0.2098,89.72321,17.33322,4.1499338,0.52755505,0.68004233,2025-04-07,HST,WFC3,F140W,-2.697872823948e-05,-2.3265616351273e-05,-2.3265616351273e-05,2.69787282394808e-05
2007sr,hst_11577_20_wfc3_ir_f160w_ib5u20_drz,232,180.4828042,-18.8685994,56.52,42.335,29.316,-11.3605,0.0028,35010.81,90.79795,0.00097931619,-0.00055731152,0.00074224774,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.4570133422593e-26,4.51019342403892e-26,3.56250007947285e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f140w_all_drz,233,180.4645334,-18.9900603,-33.23,3.601,0.965,-5.3281,0.0305,135.2825,3.796805,0.37646294,0.91369963,0.77438682,2024-11-21,HST,WFC3,F140W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007sr,ie5407070_drz,234,180.4668111,-18.9900108,5.15,1.182,0.654,99.0,99.0,-190.4548,9.435805,0.72828484,-0.29022408,2.3265686,2025-04-04,HST,WFC3,F125W,-2.6978443182538e-05,-2.3265946898223e-05,-2.3265946898223e-05,2.69784431825385e-05
2007sr,ie5407060_drz,235,180.465684,-18.9893591,-19.23,2.264,1.532,-5.0975,0.195,109.3929,19.63887,0.22020787,0.14356208,0.40089104,2025-03-31,HST,WFC3,F105W,-2.6978604390393e-05,-2.3265759965473e-05,-2.3265759965473e-05,2.69786043903939e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f160w_coarse-all_drz,236,180.4621372,-18.9899576,9.18,1.525,0.9,-3.9816,0.2116,39.14261,7.627049,0.45041156,-0.25318602,1.2131785,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2007sr,hst_15889_07_wfc3_ir_f105w_ie5407_drz,237,180.4661293,-18.9900553,84.48,1.316,1.222,-10.0807,0.0033,10771.51,32.43143,0.66856533,-0.017569674,0.57844853,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,-2.0867119303335002e-21,-2.0795083309878e-21,3.56250007947286e-05
2007sr,ie5407010_drz,238,180.47442,-18.9761162,36.28,2.378,2.281,-10.8282,0.0008,21441.78,15.60074,0.18225442,-0.014640694,0.18685365,2025-04-11,HST,WFC3,F160W,-2.6979050243265e-05,-2.3265242951574e-05,-2.3265242951574e-05,2.6979050243265e-05
2007sr,hst_15889_07_wfc3_ir_f160w_ie5407_drz,239,180.4629378,-18.9898116,-68.44,1.477,1.192,-3.4244,0.435,23.42846,9.383813,0.67080194,0.16796651,0.49146429,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.3284985306263e-21,-1.9922470300714e-21,3.56250007947286e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f105w_all_drz,240,180.4656381,-18.9900797,-56.78,2.584,1.269,-7.7262,0.003,1231.627,3.444787,0.47923371,0.43149301,0.29110274,2024-11-21,HST,WFC3,F105W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007sr,hst_skycell-p0923x09y07_wfc3_ir_f105w_coarse-all_drz,241,180.4661137,-18.9901379,-58.54,0.796,0.347,-9.8815,0.0016,8966.169,12.92854,6.4676304,5.9848742,3.4075048,2024-11-21,HST,WFC3,F105W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002cr,idgg5b020_drz,242,211.6564428,-5.4532112,48.67,65.245,17.881,-8.977,0.0047,3897.718,16.92786,0.001866202,-0.0028690659,0.0014964157,2025-04-03,HST,WFC3,F160W,3.22871953678456e-05,1.50558193700303e-05,1.50558193700303e-05,-3.2287195367845e-05
2002cr,hst_15145_51_wfc3_ir_f160w_idgg51_drz,243,211.6374028,-5.4764443,-55.89,8.413,2.792,-9.0057,0.0009,4001.93,3.349154,0.092413753,0.10604915,0.050043568,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.64900698627297e-22,-4.9699454434882e-22,3.56250007947285e-05
2002cr,hst_skycell-p1195x06y13_wfc3_ir_f160w_all_drz,244,211.637864,-5.476933,22.93,75.096,16.307,99.0,99.0,-350.9696,0.6688882,0.00072141015,-0.0025718228,0.0032164904,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2002cr,hst_15145_55_wfc3_ir_f160w_idgg55_drz,245,211.6373961,-5.476446,-55.79,8.433,2.885,-7.9911,0.0018,1572.01,2.648184,0.086639531,0.098677091,0.047601614,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2516827742412001e-21,-2.3700330351219e-21,3.56250007947285e-05
2002cr,idgg51020_drz,246,211.6565073,-5.4532877,51.8,73.689,19.409,-9.0324,0.0051,4101.837,19.09483,0.0017097765,-0.0024011289,0.0011289297,2025-03-31,HST,WFC3,F160W,3.22871953678497e-05,1.50558193700214e-05,1.50558193700214e-05,-3.2287195367849e-05
2002cr,hst_15145_59_wfc3_ir_f160w_idgg59_drz,247,211.6373768,-5.476479,-58.01,7.636,2.887,-7.949,0.0019,1512.216,2.679614,0.0911396,0.092431478,0.046015766,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.146525800300401e-22,5.61799574327813e-22,3.56250007947285e-05
2002cr,hst_15145_53_wfc3_ir_f160w_idgg53_drz,248,211.6373802,-5.4764691,-45.64,14.561,3.113,-8.9267,0.0009,3721.314,3.187503,0.055063572,0.098455571,0.052849419,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.38857216206775e-22,-2.2901157308883003e-22,3.56250007947285e-05
2002cr,hst_skycell-p1195x06y13_wfc3_ir_f160w_coarse-all_drz,249,211.637396,-5.4764455,-58.92,7.458,3.321,-8.4691,0.0008,2441.475,1.896062,0.071313508,0.064301364,0.037359212,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002cr,hst_15145_57_wfc3_ir_f160w_idgg57_drz,250,211.637397,-5.4764767,-53.93,6.389,2.199,-5.9081,0.0044,230.8087,0.9258172,0.14362323,0.17351659,0.087679386,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.0506931701329002e-21,-1.4547911572674e-21,3.56250007947285e-05
2002cr,idgg53020_drz,251,211.6564277,-5.4531865,45.82,47.399,18.352,-8.7583,0.0049,3186.616,14.51266,0.001743176,-0.0025230134,0.0016710714,2025-04-03,HST,WFC3,F160W,3.22871953678578e-05,1.5055819370004e-05,1.5055819370004e-05,-3.2287195367857e-05
2002cr,hst_15145_5b_wfc3_ir_f160w_idgg5b_drz,252,211.6373783,-5.4764726,-49.61,8.668,3.624,-8.301,0.0014,2091.215,2.782248,0.049745701,0.062005788,0.039687462,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.60770254602497e-22,4.48023614121245e-22,3.56250007947285e-05
2002cr,idgg57020_drz,253,211.6368955,-5.4580293,-51.56,32.208,22.281,-9.2362,0.0028,4948.51,12.78068,0.0016083457,0.0010228887,0.0013699858,2025-04-11,HST,WFC3,F160W,3.11298959940315e-05,1.732253610258e-05,1.732253610258e-05,-3.1129895994031e-05
2002cr,idgg59020_drz,254,211.6564517,-5.4532275,51.54,72.282,18.422,-9.0235,0.005,4068.325,18.57718,0.0018807547,-0.0026838705,0.0012573587,2025-03-31,HST,WFC3,F160W,3.22871953678499e-05,1.5055819370021e-05,1.5055819370021e-05,-3.2287195367849e-05
2002cr,idgg55020_drz,255,211.656438,-5.4532128,51.45,71.298,18.499,-9.036,0.0049,4115.416,18.53794,0.001863689,-0.0026566319,0.0012551787,2025-04-07,HST,WFC3,F160W,3.22871953678491e-05,1.50558193700228e-05,1.50558193700228e-05,-3.2287195367849e-05
2002cr,hst_skycell-p1195x05y13_wfc3_ir_f160w_coarse-all_drz,256,211.6478355,-5.4532676,86.8,58.394,10.435,-8.5263,0.0015,2573.371,3.619307,0.0091551449,-0.00099223875,0.00032104578,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008fv,hst_15145_33_wfc3_ir_f160w_idgg33_drz,257,154.2230311,73.4007045,67.38,57.187,46.794,-15.0465,0.0001,1043774.0,48.96202,0.00043437787,-0.00010714927,0.00032809676,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.3626919584088e-21,-9.430279044874201e-22,3.56250007947285e-05
2008fv,idgg33020_drz,258,154.2227621,73.4005957,-85.88,56.264,44.655,-15.0686,0.0001,1065201.0,68.13321,0.00050052616,2.6619868e-05,0.00031684709,2025-04-11,HST,WFC3,F160W,3.11591675782652e-05,1.7269827950909e-05,1.7269827950909e-05,-3.1159167578265e-05
2008fv,hst_15145_39_wfc3_ir_f160w_idgg39_drz,259,154.223238,73.4006844,52.96,59.634,52.647,-15.126,0.0,1123088.0,50.10025,0.00033190238,-7.6542281e-05,0.00031008007,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.8217980134800003e-22,4.6761653443465903e-23,3.56250007947285e-05
2008fv,idgg31020_drz,260,154.2230451,73.4006644,-84.12,54.888,43.017,-15.0444,0.0001,1041753.0,70.45885,0.00053821516,4.2498126e-05,0.0003341171,2025-04-07,HST,WFC3,F160W,3.11591675773636e-05,1.72698279525356e-05,1.72698279525356e-05,-3.1159167577363e-05
2008fv,hst_15145_37_wfc3_ir_f160w_idgg37_drz,261,154.2232237,73.400662,50.35,60.62,52.432,-15.1221,0.0,1119073.0,51.12999,0.00032643505,-9.0034504e-05,0.00030943356,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.998911756831901e-22,4.48130142837771e-22,3.56250007947285e-05
2008fv,hst_skycell-p2583x18y09_wfc3_ir_f160w_all_drz,262,154.1960113,73.376895,10.42,24.009,15.574,-6.9601,0.0113,608.2086,6.30422,0.0018130401,-0.00084993226,0.0040449025,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008fv,idgg35020_drz,263,154.2228057,73.4005929,-86.07,55.705,44.053,-15.0676,0.0001,1064206.0,68.30173,0.00051438913,2.6379921e-05,0.00032317467,2025-03-31,HST,WFC3,F160W,3.11591675782391e-05,1.72698279509561e-05,1.72698279509561e-05,-3.1159167578239e-05
2008fv,idgg39020_drz,264,154.2241786,73.4007297,29.04,61.014,42.709,-15.0329,0.0001,1030800.0,77.23727,0.00033450697,-0.00023733184,0.00048234491,2025-04-07,HST,WFC3,F160W,-3.1821232491577e-05,1.60171734192205e-05,1.60171734192205e-05,3.18212324915775e-05
2008fv,hst_15145_3b_wfc3_ir_f160w_idgg3b_drz,265,154.2232291,73.4006681,49.63,60.763,51.733,-15.1162,0.0,1112964.0,50.68431,0.00033052469,-0.00010146003,0.00031396886,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3847131805542001e-21,-2.2384648175298e-21,3.56250007947285e-05
2008fv,idgg37020_drz,266,154.2241073,73.4005966,28.02,61.184,43.326,-15.0329,0.0001,1030776.0,73.47179,0.0003257544,-0.00022030022,0.00047411563,2025-04-03,HST,WFC3,F160W,-3.1821232492681e-05,1.60171734170277e-05,1.60171734170277e-05,3.18212324926812e-05
2008fv,hst_16234_69_wfc3_ir_f160w_ieel69_drz,267,154.0811036,73.3813527,-15.81,1.98,0.583,-6.8981,0.02,574.4391,10.59771,0.45479238,1.4107271,2.7454629,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2008fv,idgg3b020_drz,268,154.22425,73.400687,27.98,61.117,43.515,-15.0337,0.0001,1031533.0,72.90399,0.00032503039,-0.0002157725,0.00047080539,2025-04-11,HST,WFC3,F160W,-3.1821232491063e-05,1.60171734202421e-05,1.60171734202421e-05,3.18212324910632e-05
2008fv,hst_15145_31_wfc3_ir_f160w_idgg31_drz,269,154.2229907,73.4007164,67.11,56.892,46.911,-15.043,0.0001,1040436.0,48.24276,0.00043239951,-0.00010425166,0.00033097394,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.50768724752035e-21,1.77414533997759e-21,3.56250007947285e-05
2008fv,hst_16234_70_wfc3_ir_f160w_ieel70_drz,270,154.2033973,73.3989531,86.86,18.769,5.187,-9.9502,0.0116,9551.256,102.2498,0.037067264,-0.0037510963,0.0029416094,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2008fv,hst_skycell-p2583x18y09_wfc3_ir_f160w_coarse-all_drz,271,154.2006842,73.3763609,-24.62,0.68,0.374,-5.3031,0.0137,132.2075,1.673717,3.0260942,3.7814715,6.2866678,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008fv,hst_15145_35_wfc3_ir_f160w_idgg35_drz,272,154.2230171,73.4007482,61.54,62.206,47.101,-15.0531,0.0001,1050107.0,51.35683,0.00040708185,-0.00016113991,0.00030209628,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.0650219856907e-21,-2.3213639312443003e-21,3.56250007947285e-05
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f110w_all_drz,273,50.6996246,-37.3333434,-17.84,0.763,0.451,0.021,0.0981,0.9808007,0.08857537,2.0173573,1.8721733,4.6244373,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006mr,n4b707010_mos,274,50.6738057,-37.2078755,58.16,39.233,22.011,-12.6318,0.0009,112904.7,97.37138,0.0016703545,-0.0012678338,0.0010434068,2009-06-16T22:46:05,HST,NICMOS,F110W,1.40066e-06,-2.08761e-05,-2.10652e-05,-1.38809e-06
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f110w_coarse-all_drz,275,50.6988011,-37.3333213,-2.19,1.22,0.438,-4.5683,0.0066,67.19539,0.4073031,0.67885149,0.34755704,5.2146564,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006mr,n4b707070_mos,276,50.6738141,-37.2078714,51.66,40.956,21.774,-10.5606,0.001,16758.79,16.0078,0.0015269782,-0.0014724935,0.0011784985,2009-02-22T16:48:24,HST,NICMOS,F110M,6.27888e-07,-1.19353e-05,-1.19836e-05,-6.25359e-07
2006mr,ib3n03060_drz,277,50.6737663,-37.208012,35.45,70.256,35.733,-17.0457,0.0001,6580866.0,438.0425,0.00039786007,-0.00054859306,0.00058791024,2025-04-11,HST,WFC3,F110W,1.21868470786596e-05,3.34756843082524e-05,3.34756843082524e-05,-1.2186847078659e-05
2006mr,hst_13691_37_wfc3_ir_f110w_icnw37_drz,278,50.6976207,-37.3332669,2.89,0.721,0.155,0.8282,0.4842,0.4663473,0.2079171,2.0251548,-4.024744,41.758476,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.0749822540498e-22,-5.3455496637474e-23,3.56250007947285e-05
2006mr,hst_11691_03_wfc3_ir_f110w_drz,279,50.6857506,-37.2264292,-72.91,33.173,10.573,-8.7705,0.0114,3222.433,33.85078,0.0082516111,0.0045156828,0.0016029817,2017-08-12,HST,WFC3,F110W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2006mr,ib3n03050_drz,280,50.6737567,-37.208002,33.69,68.614,39.701,-16.5288,0.0001,4087936.0,270.1121,0.00034227624,-0.0003895766,0.00050456985,2025-04-07,HST,WFC3,F160W,1.21854611956755e-05,3.34761888074657e-05,3.34761888074657e-05,-1.2185461195675e-05
2006mr,n4b707040_mos,281,50.6879207,-37.2058829,-47.78,0.709,0.703,-1.894,0.0311,5.72252,0.1639086,2.0094502,0.035102274,2.0060275,2009-02-22T16:47:47,HST,NICMOS,F160W,6.29414e-07,-1.19352e-05,-1.19835e-05,-6.26879e-07
2006mr,n4b707030_mos,282,50.6738529,-37.2078473,57.93,41.0,22.99,-13.02,0.0009,161433.9,129.6303,0.0015263064,-0.0011671542,0.00096052286,2009-06-16T22:46:44,HST,NICMOS,F160W,1.4007e-06,-2.08761e-05,-2.10651e-05,-1.38813e-06
2006mr,hst_13691_32_wfc3_ir_f160w_icnw32_drz,283,50.6984225,-37.3279069,51.91,1.713,1.135,-6.4658,0.0013,385.7519,0.4504847,0.6103875,-0.42282829,0.50640136,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3156585765565e-22,-4.1428506215417e-22,3.56250007947285e-05
2006mr,n4b707020_mos,284,50.6877759,-37.2056816,2.94,1.179,0.495,-1.0548,0.2487,2.641821,0.6049563,0.72796381,-0.34461641,4.0777044,2009-02-22T16:47:09,HST,NICMOS,F110W,6.29395e-07,-1.19352e-05,-1.19835e-05,-6.2686e-07
2006mr,hst_11691_03_wfc3_ir_f160w_drz,285,50.677547,-37.2331918,-0.48,26.511,7.076,-8.0015,0.0089,1587.109,13.03646,0.001424111,0.00030920064,0.019968657,2017-08-12,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2006mr,hst_13691_36_wfc3_ir_f160w_icnw36_drz,286,50.6977621,-37.3273233,-29.7,0.877,0.653,-4.4008,0.0143,57.58859,0.7561813,1.5558206,0.90136981,2.0889692,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.94376500712635e-22,9.15176918031901e-23,3.56250007947285e-05
2006mr,hst_skycell-p0497x09y14_wfc3_ir_f160w_coarse-all_drz,287,50.6977951,-37.3278526,72.86,0.778,0.492,-3.2771,0.0093,20.45692,0.1757037,3.9139402,-1.3945146,1.8687636,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006mr,ib3n03030_drz,288,50.6737863,-37.2080291,34.47,68.912,39.45,-17.0858,0.0001,6828576.0,461.6491,0.00034896634,-0.00040313337,0.00050416816,2025-04-03,HST,WFC3,F110W,1.21854611956772e-05,3.34761888074651e-05,3.34761888074651e-05,-1.2185461195677e-05
2006mr,hst_11691_03_wfc3_ir_f110w_ib3n03_drz,289,50.6736654,-37.2079692,-36.53,71.893,43.725,-17.0936,0.0,6877588.0,307.7593,0.00031023167,0.00031525016,0.00040628086,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.4669447051609e-21,1.13593373119443e-21,3.56250007947285e-05
2006mr,hst_11691_03_wfc3_ir_f160w_ib3n03_drz,290,50.6736815,-37.2079722,-36.91,70.917,42.127,-16.5196,0.0,4053592.0,180.0513,0.00033034026,0.00035019076,0.00043197145,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.0501255559679e-21,-1.088809022895e-21,3.56250007947285e-05
2007F,hst_11110_04_acs_sbc_f150lp_j9zp04_drz,291,195.8144501,50.6149779,-30.62,1.264,1.065,3.5363,0.0,0.03850223,5.737107e-08,0.69199783,0.22488251,0.81539214,2024-11-07,HST,ACS,F150LP;N/A,-6.9444444444444e-06,-1.1558656762281e-22,-1.9243556162237e-22,6.94444444444444e-06
2007F,j9zp04030_drz,292,195.8058175,50.6213909,88.77,4.292,3.0,4.1649,0.0,0.02157947,3.973329e-07,0.11105791,-0.0024436153,0.054313459,2025-05-12,HST,ACS,,5.10181433247341e-06,4.71134806569949e-06,4.71134806569949e-06,-5.1018143324734e-06
2007F,j9zp04020_drz,293,195.8054153,50.6212662,16.31,1.24,0.683,4.9802,0.1099,0.01018362,0.001030572,0.76828444,-0.80476296,2.0256956,2025-05-12,HST,ACS,,5.10183473126143e-06,4.7113259762084e-06,4.7113259762084e-06,-5.1018347312614e-06
