SNID,filename,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_14_wfc3_ir_total_iedh14/hst_16269_14_wfc3_ir_total_iedh14_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-9.3956363054971e-22,-8.5772919217817e-22,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/iedh18020/iedh18020_drz.fits,2025-03-31,HST,WFC3,F160W,-1.1896028691594e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.1896028691594e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_14_wfc3_ir_f160w_iedh14/hst_16269_14_wfc3_ir_f160w_iedh14_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-9.3956363054971e-22,-8.5772919217817e-22,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_16_wfc3_ir_total_iedh16/hst_16269_16_wfc3_ir_total_iedh16_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.8314353229599e-21,-1.0106247643697e-21,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/iedh12020/iedh12020_drz.fits,2025-04-04,HST,WFC3,F160W,-1.1896028691592e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.18960286915928e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_22_wfc3_ir_total_iedh22/hst_16269_22_wfc3_ir_total_iedh22_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-1.5202516061825e-21,-1.3439249084785e-21,3.56250007947286e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_20_wfc3_ir_f160w_iedh20/hst_16269_20_wfc3_ir_f160w_iedh20_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.1392847146654e-22,6.35926728160744e-22,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_18_wfc3_ir_f160w_iedh18/hst_16269_18_wfc3_ir_f160w_iedh18_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.35708524593915e-22,-1.7914845364514e-22,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/iedh22020/iedh22020_drz.fits,2025-04-07,HST,WFC3,F160W,-1.1896028426213e-05,-3.3580130027781e-05,-3.3580130027781e-05,1.18960284262138e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/iedh16020/iedh16020_drz.fits,2025-04-11,HST,WFC3,F160W,-1.1896028691592e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.18960286915926e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_skycell-p1592x19y06_wfc3_ir_f160w_all/hst_skycell-p1592x19y06_wfc3_ir_f160w_all_drz.fits,2024-11-20,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_20_wfc3_ir_total_iedh20/hst_16269_20_wfc3_ir_total_iedh20_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.1392847146654e-22,6.35926728160744e-22,3.56250007947285e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_22_wfc3_ir_f160w_iedh22/hst_16269_22_wfc3_ir_f160w_iedh22_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.5202516061825e-21,-1.3439249084785e-21,3.56250007947286e-05
2007A,pantheon_data_folder/2007A/mastDownload/HST/hst_16269_18_wfc3_ir_total_iedh18/hst_16269_18_wfc3_ir_total_iedh18_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,3.35708524593915e-22,-1.7914845364514e-22,3.56250007947285e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_skycell-p2166x06y08_wfc3_ir_f110w_all/hst_skycell-p2166x06y08_wfc3_ir_f110w_all_drz.fits,2024-11-14,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_skycell-p2166x06y09_wfc3_ir_f110w_coarse-all/hst_skycell-p2166x06y09_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-20,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_skycell-p2166x06y09_wfc3_ir_f110w_all/hst_skycell-p2166x06y09_wfc3_ir_f110w_all_drz.fits,2024-11-20,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_skycell-p2166x06y08_wfc3_ir_f110w_coarse-all/hst_skycell-p2166x06y08_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-14,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_14654_14_wfc3_ir_f110w_id9214/hst_14654_14_wfc3_ir_f110w_id9214_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,5.89623813429684e-22,-7.8073154468433e-22,3.56250007947285e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/id9214010/id9214010_drz.fits,2025-03-31,HST,WFC3,F110W,-2.3450416611029e-05,-2.681825203837e-05,-2.681825203837e-05,2.34504166110297e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/id9214020/id9214020_drz.fits,2025-04-03,HST,WFC3,F110W,-2.3450559372331e-05,-2.6818127204358e-05,-2.6818127204358e-05,2.34505593723313e-05
2008L,pantheon_data_folder/2008L/mastDownload/HST/hst_14654_14_wfc3_ir_total_id9214/hst_14654_14_wfc3_ir_total_id9214_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,5.89623813429684e-22,-7.8073154468433e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l5_NIC_NIC3_F160W/HST_10182_l5_NIC_NIC3_F160W_drz.fits,2013-01-09T18:57:24,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l9_NIC_NIC3_F110W/HST_10182_l9_NIC_NIC3_F110W_drz.fits,2013-01-09T18:58:29,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l1_NIC_NIC3_F110W/HST_10182_l1_NIC_NIC3_F110W_drz.fits,2009-12-02T14:41:29,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l2_NIC_NIC3_F160W/HST_10182_l2_NIC_NIC3_F160W_drz.fits,2009-12-02T14:41:50,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l6_NIC_NIC3_F110W/HST_10182_l6_NIC_NIC3_F110W_drz.fits,2009-12-02T14:42:12,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l7_NIC_NIC3_F110W/HST_10182_l7_NIC_NIC3_F110W_drz.fits,2009-12-02T14:41:09,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l3_NIC_NIC3_F160W/HST_10182_l3_NIC_NIC3_F160W_drz.fits,2013-01-09T18:56:18,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l4_NIC_NIC3_F160W/HST_10182_l4_NIC_NIC3_F160W_drz.fits,2009-12-02T14:41:46,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l8_NIC_NIC3_F110W/HST_10182_l8_NIC_NIC3_F110W_drz.fits,2009-12-02T14:40:58,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l2_NIC_NIC3_F110W/HST_10182_l2_NIC_NIC3_F110W_drz.fits,2009-12-02T14:42:08,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l6_NIC_NIC3_F160W/HST_10182_l6_NIC_NIC3_F160W_drz.fits,2009-12-02T14:42:37,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l9_NIC_NIC3_F160W/HST_10182_l9_NIC_NIC3_F160W_drz.fits,2013-01-09T18:57:54,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l5_NIC_NIC3_F110W/HST_10182_l5_NIC_NIC3_F110W_drz.fits,2013-01-09T18:57:53,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l1_NIC_NIC3_F160W/HST_10182_l1_NIC_NIC3_F160W_drz.fits,2009-12-02T14:41:37,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l8_NIC_NIC3_F160W/HST_10182_l8_NIC_NIC3_F160W_drz.fits,2009-12-02T14:41:03,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l4_NIC_NIC3_F110W/HST_10182_l4_NIC_NIC3_F110W_drz.fits,2009-12-02T14:41:55,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l7_NIC_NIC3_F160W/HST_10182_l7_NIC_NIC3_F160W_drz.fits,2009-12-02T14:40:23,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_l3_NIC_NIC3_F110W/HST_10182_l3_NIC_NIC3_F110W_drz.fits,2013-01-09T18:56:33,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_la_NIC_NIC3_F110W/HST_10182_la_NIC_NIC3_F110W_drz.fits,2013-01-09T18:57:43,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HLA/HST_10182_la_NIC_NIC3_F160W/HST_10182_la_NIC_NIC3_F160W_drz.fits,2013-01-09T18:58:54,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl8020/n90zl8020_mos.fits,2010-11-24T19:05:29,HST,NICMOS,F110W,1.88959e-05,-5.30281e-05,-5.31661e-05,-1.88469e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_46_wfc3_ir_total_ic1346/hst_12880_46_wfc3_ir_total_ic1346_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.2877906902986e-21,7.65228456369746e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f125w_coarse-all/hst_skycell-p1200x12y05_wfc3_ir_f125w_coarse-all_drz.fits,2024-11-21,HST,WFC3,F125W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/ie5404070/ie5404070_drz.fits,2025-03-31,HST,WFC3,F125W,-3.4624478378633e-05,8.38368526555876e-06,8.38368526555876e-06,3.46244783786335e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_15889_04_wfc3_ir_f105w_ie5404/hst_15889_04_wfc3_ir_f105w_ie5404_drz.fits,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,7.28457574768152e-22,-5.5537121828053e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/ie5404040/ie5404040_drz.fits,2025-04-04,HST,WFC3,F140W,-3.4624451599946e-05,8.38379586031049e-06,8.38379586031049e-06,3.46244515999467e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f140w_coarse-all/hst_skycell-p1200x12y05_wfc3_ir_f140w_coarse-all_drz.fits,2024-11-21,HST,WFC3,F140W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_15889_04_wfc3_ir_f140w_ie5404/hst_15889_04_wfc3_ir_f140w_ie5404_drz.fits,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.0524855837459e-21,-2.0995534749205e-21,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl9020/n90zl9020_mos.fits,2010-11-24T19:20:16,HST,NICMOS,F110W,2.00955e-05,-5.25876e-05,-5.27244e-05,-2.00434e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_46_wfc3_ir_f160w_ic1346/hst_12880_46_wfc3_ir_f160w_ic1346_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2877906902986e-21,7.65228456369746e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f160w_all/hst_skycell-p1200x12y05_wfc3_ir_f160w_all_drz.fits,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl2020/n90zl2020_mos.fits,2009-09-27T02:56:40,HST,NICMOS,F110W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl5030/n90zl5030_mos.fits,2010-11-24T15:04:12,HST,NICMOS,F160W,1.43889e-05,-5.44171e-05,-5.45587e-05,-1.43516e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl1030/n90zl1030_mos.fits,2009-09-27T02:52:58,HST,NICMOS,F160W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl6020/n90zl6020_mos.fits,2009-09-27T03:40:54,HST,NICMOS,F110W,1.54041e-05,-5.41399e-05,-5.42807e-05,-1.53642e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f140w_all/hst_skycell-p1200x12y05_wfc3_ir_f140w_all_drz.fits,2024-11-21,HST,WFC3,F140W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zla020/n90zla020_mos.fits,2010-11-24T19:35:42,HST,NICMOS,F110W,2.16316e-05,-5.19778e-05,-5.2113e-05,-2.15754e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl7020/n90zl7020_mos.fits,2010-11-24T18:50:41,HST,NICMOS,F110W,1.7504e-05,-5.35013e-05,-5.36404e-05,-1.74586e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl3020/n90zl3020_mos.fits,2010-11-24T12:52:08,HST,NICMOS,F110W,9.88521e-06,-5.54074e-05,-5.55515e-05,-9.85956e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl4030/n90zl4030_mos.fits,2009-09-27T03:31:46,HST,NICMOS,F160W,1.23951e-05,-5.49031e-05,-5.50459e-05,-1.23629e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_39_wfc3_ir_total_ic1339/hst_12880_39_wfc3_ir_total_ic1339_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.94748916092501e-22,-1.4092972901134e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl3030/n90zl3030_mos.fits,2010-11-24T12:54:21,HST,NICMOS,F160W,9.88521e-06,-5.54074e-05,-5.55515e-05,-9.85956e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl4020/n90zl4020_mos.fits,2009-09-27T03:30:03,HST,NICMOS,F110W,1.23951e-05,-5.49031e-05,-5.50459e-05,-1.23629e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_41_wfc3_ir_f160w_ic1341/hst_12880_41_wfc3_ir_f160w_ic1341_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0767045493637e-21,1.06466378408026e-21,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_43_wfc3_ir_total_ic1343/hst_12880_43_wfc3_ir_total_ic1343_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.13466403082813e-21,-6.794576982595e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_15889_04_wfc3_ir_f160w_ie5404/hst_15889_04_wfc3_ir_f160w_ie5404_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.15586620039187e-21,1.42398510770171e-21,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/ie5404010/ie5404010_drz.fits,2025-04-07,HST,WFC3,F160W,-3.462443374682e-05,8.38386959204558e-06,8.38386959204558e-06,3.46244337468208e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl7030/n90zl7030_mos.fits,2010-11-24T18:56:18,HST,NICMOS,F160W,1.7504e-05,-5.35013e-05,-5.36404e-05,-1.74586e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_15889_04_wfc3_ir_total_ie5404/hst_15889_04_wfc3_ir_total_ie5404_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,7.28457574768152e-22,-5.5537121828053e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_43_wfc3_ir_f160w_ic1343/hst_12880_43_wfc3_ir_f160w_ic1343_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.13466403082813e-21,-6.794576982595e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_41_wfc3_ir_total_ic1341/hst_12880_41_wfc3_ir_total_ic1341_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.0767045493637e-21,1.06466378408026e-21,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl1020/n90zl1020_mos.fits,2009-09-27T02:34:17,HST,NICMOS,F110W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl6030/n90zl6030_mos.fits,2009-09-27T03:42:48,HST,NICMOS,F160W,1.54041e-05,-5.41399e-05,-5.42807e-05,-1.53642e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zla030/n90zla030_mos.fits,2010-11-24T19:39:14,HST,NICMOS,F160W,2.16316e-05,-5.19778e-05,-5.2113e-05,-2.15754e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_39_wfc3_ir_f160w_ic1339/hst_12880_39_wfc3_ir_f160w_ic1339_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.94748916092501e-22,-1.4092972901134e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl2030/n90zl2030_mos.fits,2009-09-27T02:58:17,HST,NICMOS,F160W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl5020/n90zl5020_mos.fits,2010-11-24T15:02:33,HST,NICMOS,F110W,1.43889e-05,-5.44171e-05,-5.45587e-05,-1.43516e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_15889_04_wfc3_ir_f125w_ie5404/hst_15889_04_wfc3_ir_f125w_ie5404_drz.fits,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-7.5605819711115e-22,4.47822309017637e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl9030/n90zl9030_mos.fits,2010-11-24T19:27:25,HST,NICMOS,F160W,2.00955e-05,-5.25876e-05,-5.27244e-05,-2.00434e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f105w_all/hst_skycell-p1200x12y05_wfc3_ir_f105w_all_drz.fits,2024-11-21,HST,WFC3,F105W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_35_wfc3_ir_f160w_ic1335/hst_12880_35_wfc3_ir_f160w_ic1335_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.4030819046029e-22,2.27229012213825e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_40_wfc3_ir_f160w_ic1340/hst_12880_40_wfc3_ir_f160w_ic1340_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.20322936623988e-22,-2.4411093694724e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f125w_all/hst_skycell-p1200x12y05_wfc3_ir_f125w_all_drz.fits,2024-11-21,HST,WFC3,F125W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_40_wfc3_ir_total_ic1340/hst_12880_40_wfc3_ir_total_ic1340_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.20322936623988e-22,-2.4411093694724e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f105w_coarse-all/hst_skycell-p1200x12y05_wfc3_ir_f105w_coarse-all_drz.fits,2024-11-21,HST,WFC3,F105W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/n90zl8030/n90zl8030_mos.fits,2010-11-24T19:11:16,HST,NICMOS,F160W,1.88959e-05,-5.30281e-05,-5.31661e-05,-1.88469e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/ie5404060/ie5404060_drz.fits,2025-04-11,HST,WFC3,F105W,-3.4624464916174e-05,8.38374086509066e-06,8.38374086509066e-06,3.46244649161748e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_12880_35_wfc3_ir_total_ic1335/hst_12880_35_wfc3_ir_total_ic1335_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.4030819046029e-22,2.27229012213825e-22,3.56250007947285e-05
2005cf,pantheon_data_folder/2005cf/mastDownload/HST/hst_skycell-p1200x12y05_wfc3_ir_f160w_coarse-all/hst_skycell-p1200x12y05_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16075_01_wfc3_ir_f110w_ie9801/hst_16075_01_wfc3_ir_f110w_ie9801_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.55406017846844e-22,-3.6906828132348e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cs_wfc3_ir_total_id1kcs/hst_14178_cs_wfc3_ir_total_id1kcs_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16500_62_wfc3_ir_f160w_iejn62/hst_16500_62_wfc3_ir_f160w_iejn62_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7682914155568e-22,-2.2342791725043e-22,3.56250007947286e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cr_wfc3_ir_f110w_id1kcr/hst_14178_cr_wfc3_ir_f110w_id1kcr_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16500_62_wfc3_ir_total_iejn62/hst_16500_62_wfc3_ir_total_iejn62_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.7682914155568e-22,-2.2342791725043e-22,3.56250007947286e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1722x05y02_wfc3_ir_f110w_all/hst_skycell-p1722x05y02_wfc3_ir_f110w_all_drz.fits,2024-11-22,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/iejn62010/iejn62010_drz.fits,2025-04-08,HST,WFC3,F160W,-3.5431010358553e-05,-3.712698475779e-06,-3.712698475779e-06,3.54310103585538e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/ie9801020/ie9801020_drz.fits,2025-04-04,HST,WFC3,F160W,-3.4866159917563e-05,-7.3137934225186e-06,-7.3137934225186e-06,3.48661599175638e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cr_wfc3_ir_total_id1kcr/hst_14178_cr_wfc3_ir_total_id1kcr_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1722x05y02_wfc3_ir_f160w_all/hst_skycell-p1722x05y02_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16075_01_wfc3_ir_total_ie9801/hst_16075_01_wfc3_ir_total_ie9801_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.7977986716283e-22,-1.9693017986112e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/ie9801010/ie9801010_drz.fits,2025-03-31,HST,WFC3,F110W,-3.4866159917571e-05,-7.3137934224844e-06,-7.3137934224844e-06,3.4866159917571e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cs_wfc3_ir_f110w_id1kcs/hst_14178_cs_wfc3_ir_f110w_id1kcs_drz.fits,2024-11-08,HST,WFC3,F110W,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
