index,filename,On_Image,SNID,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,ultra_extended
2308,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_1a_wfc3_ir_f160w_idxb1a/hst_15640_1a_wfc3_ir_f160w_idxb1a_drz.fits,True,1997bp,hst_15640_1a_wfc3_ir_f160w_idxb1a_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.3e-21,-1.6100000000000001e-21,3.56e-05,B,T,
2309,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_12_wfc3_ir_f160w_idxb12/hst_15640_12_wfc3_ir_f160w_idxb12_drz.fits,True,1997bp,hst_15640_12_wfc3_ir_f160w_idxb12_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.17e-22,-2.52e-22,3.56e-05,B,F,
2310,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_11_wfc3_ir_f160w_idxb11/hst_15640_11_wfc3_ir_f160w_idxb11_drz.fits,True,1997bp,hst_15640_11_wfc3_ir_f160w_idxb11_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,6.18e-22,-3.97e-22,3.56e-05,B,F,
2311,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_16_wfc3_ir_f160w_idxb16/hst_15640_16_wfc3_ir_f160w_idxb16_drz.fits,True,1997bp,hst_15640_16_wfc3_ir_f160w_idxb16_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,9.239999999999999e-23,-4.44e-22,3.56e-05,B,T,
2312,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_18_wfc3_ir_f160w_idxb18/hst_15640_18_wfc3_ir_f160w_idxb18_drz.fits,True,1997bp,hst_15640_18_wfc3_ir_f160w_idxb18_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.85e-22,9.439999999999999e-23,3.56e-05,B,T,
2313,/astro/armin/bhoomika/pantheon_data_folder/1997bp/mastDownload/HST/hst_15640_1b_wfc3_ir_f160w_idxb1b/hst_15640_1b_wfc3_ir_f160w_idxb1b_drz.fits,True,1997bp,hst_15640_1b_wfc3_ir_f160w_idxb1b_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.67e-22,5.68e-22,3.56e-05,B,T,
2314,/astro/armin/bhoomika/pantheon_data_folder/ASASSN-15so/mastDownload/HST/hst_15145_43_wfc3_ir_f160w_idgg43/hst_15145_43_wfc3_ir_f160w_idgg43_drz.fits,True,ASASSN-15so,hst_15145_43_wfc3_ir_f160w_idgg43_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.04e-21,-1.49e-21,3.56e-05,P,T,
2315,/astro/armin/bhoomika/pantheon_data_folder/ASASSN-15so/mastDownload/HST/hst_15145_41_wfc3_ir_f160w_idgg41/hst_15145_41_wfc3_ir_f160w_idgg41_drz.fits,True,ASASSN-15so,hst_15145_41_wfc3_ir_f160w_idgg41_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,3.33e-22,-4.22e-22,3.56e-05,B,F,
2316,/astro/armin/bhoomika/pantheon_data_folder/ASASSN-15so/mastDownload/HST/hst_15145_46_wfc3_ir_f160w_idgg46/hst_15145_46_wfc3_ir_f160w_idgg46_drz.fits,True,ASASSN-15so,hst_15145_46_wfc3_ir_f160w_idgg46_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.5800000000000001e-21,-1.6200000000000002e-21,3.56e-05,P,T,
2317,/astro/armin/bhoomika/pantheon_data_folder/ASASSN-15so/mastDownload/HST/hst_15145_4b_wfc3_ir_f160w_idgg4b/hst_15145_4b_wfc3_ir_f160w_idgg4b_drz.fits,True,ASASSN-15so,hst_15145_4b_wfc3_ir_f160w_idgg4b_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.1700000000000001e-21,-1.43e-21,3.56e-05,B,T,
2318,/astro/armin/bhoomika/pantheon_data_folder/14984/mastDownload/HST/hst_11670_2v_acs_wfc_f625w_jb512v/hst_11670_2v_acs_wfc_f625w_jb512v_drz.fits,True,14984,hst_11670_2v_acs_wfc_f625w_jb512v_drz,2024-11-05,HST,ACS,F625W,-1.39e-05,5.42e-22,5.82e-22,1.39e-05,P,T,
2320,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m4_wfc3_ir_f160w_ic1xm4/hst_13046_m4_wfc3_ir_f160w_ic1xm4_drz.fits,True,500301,hst_13046_m4_wfc3_ir_f160w_ic1xm4_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.9e-22,-1.48e-22,3.56e-05,P,T,
2324,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m3_wfc3_ir_f125w_ic1xm3/hst_13046_m3_wfc3_ir_f125w_ic1xm3_drz.fits,True,500301,hst_13046_m3_wfc3_ir_f125w_ic1xm3_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-7.41e-22,-8.09e-23,3.56e-05,P,T,
2325,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m3_wfc3_ir_f160w_ic1xm3/hst_13046_m3_wfc3_ir_f160w_ic1xm3_drz.fits,True,500301,hst_13046_m3_wfc3_ir_f160w_ic1xm3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.41e-22,-8.09e-23,3.56e-05,P,T,
2327,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m4_wfc3_ir_f125w_ic1xm4/hst_13046_m4_wfc3_ir_f125w_ic1xm4_drz.fits,True,500301,hst_13046_m4_wfc3_ir_f125w_ic1xm4_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.1200000000000003e-21,-1.79e-21,3.56e-05,P,T,
2329,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m1_wfc3_ir_f125w_ic1xm1/hst_13046_m1_wfc3_ir_f125w_ic1xm1_drz.fits,True,500301,hst_13046_m1_wfc3_ir_f125w_ic1xm1_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.9000000000000003e-21,2.01e-21,3.56e-05,P,T,
2330,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m2_wfc3_ir_f160w_ic1xm2/hst_13046_m2_wfc3_ir_f160w_ic1xm2_drz.fits,True,500301,hst_13046_m2_wfc3_ir_f160w_ic1xm2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.91e-22,-1.54e-21,3.56e-05,P,T,
2331,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m1_wfc3_ir_f160w_ic1xm1/hst_13046_m1_wfc3_ir_f160w_ic1xm1_drz.fits,True,500301,hst_13046_m1_wfc3_ir_f160w_ic1xm1_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-8.05e-22,5.23e-22,3.56e-05,P,T,
2332,/astro/armin/bhoomika/pantheon_data_folder/500301/mastDownload/HST/hst_13046_m2_wfc3_ir_f125w_ic1xm2/hst_13046_m2_wfc3_ir_f125w_ic1xm2_drz.fits,True,500301,hst_13046_m2_wfc3_ir_f125w_ic1xm2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-3.91e-22,-1.54e-21,3.56e-05,P,T,
2335,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_44_wfc3_ir_f160w_iedh44/hst_16269_44_wfc3_ir_f160w_iedh44_drz.fits,True,PSNJ2043531,hst_16269_44_wfc3_ir_f160w_iedh44_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.78e-22,3.74e-23,3.56e-05,PB,F,
2336,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_40_wfc3_ir_f160w_iedh40/hst_16269_40_wfc3_ir_f160w_iedh40_drz.fits,True,PSNJ2043531,hst_16269_40_wfc3_ir_f160w_iedh40_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,9.749999999999999e-23,-2.33e-22,3.56e-05,PB,F,
2337,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_42_wfc3_ir_f160w_iedh42/hst_16269_42_wfc3_ir_f160w_iedh42_drz.fits,True,PSNJ2043531,hst_16269_42_wfc3_ir_f160w_iedh42_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-6.22e-23,2.0900000000000002e-22,3.56e-05,PB,F,
2338,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_34_wfc3_ir_f160w_iedh34/hst_16269_34_wfc3_ir_f160w_iedh34_drz.fits,True,PSNJ2043531,hst_16269_34_wfc3_ir_f160w_iedh34_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,7.96e-22,7.97e-22,3.56e-05,PB,F,
2339,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_17194_21_wfc3_uvis_f625w_iey921/hst_17194_21_wfc3_uvis_f625w_iey921_drc.fits,True,PSNJ2043531,hst_17194_21_wfc3_uvis_f625w_iey921_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,2.84e-22,9.439999999999999e-23,1.1e-05,PB,F,
2340,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_74_wfc3_ir_f160w_iedh74/hst_16269_74_wfc3_ir_f160w_iedh74_drz.fits,True,PSNJ2043531,hst_16269_74_wfc3_ir_f160w_iedh74_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.72e-22,1.83e-22,3.56e-05,PB,F,
2341,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_38_wfc3_ir_f160w_iedh38/hst_16269_38_wfc3_ir_f160w_iedh38_drz.fits,True,PSNJ2043531,hst_16269_38_wfc3_ir_f160w_iedh38_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.82e-22,-4.17e-22,3.56e-05,PB,F,
2342,/astro/armin/bhoomika/pantheon_data_folder/PSNJ2043531/mastDownload/HST/hst_16269_36_wfc3_ir_f160w_iedh36/hst_16269_36_wfc3_ir_f160w_iedh36_drz.fits,True,PSNJ2043531,hst_16269_36_wfc3_ir_f160w_iedh36_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.8700000000000003e-21,2.3700000000000003e-21,3.56e-05,PB,F,
2343,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/HST/hst_17194_32_wfc3_uvis_f625w_iey932/hst_17194_32_wfc3_uvis_f625w_iey932_drc.fits,True,2011iv,hst_17194_32_wfc3_uvis_f625w_iey932_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,1.5100000000000001e-22,4.5799999999999995e-23,1.1e-05,P,F,
2344,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/HST/hst_11712_07_wfc3_ir_f110w_ib1h07/hst_11712_07_wfc3_ir_f110w_ib1h07_drz.fits,True,2011iv,hst_11712_07_wfc3_ir_f110w_ib1h07_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,1.89e-21,3.5e-21,3.56e-05,P,T,
2345,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/HST/hst_11712_07_wfc3_ir_f160w_ib1h07/hst_11712_07_wfc3_ir_f160w_ib1h07_drz.fits,True,2011iv,hst_11712_07_wfc3_ir_f160w_ib1h07_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.53e-22,-2.7e-22,3.56e-05,P,T,
2346,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/HLA/hst_11712_07_wfc3_ir_f110w/hst_11712_07_wfc3_ir_f110w_drz.fits,True,2011iv,hst_11712_07_wfc3_ir_f110w_drz,2017-09-10,HST,WFC3,F110W,-2.5e-05,6.09e-35,-3.7600000000000004e-37,2.5e-05,,i/na,
2347,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/HLA/hst_11712_07_wfc3_ir_f160w/hst_11712_07_wfc3_ir_f160w_drz.fits,True,2011iv,hst_11712_07_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,6.09e-35,-3.7600000000000004e-37,2.5e-05,,i/na,
2348,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/HST/hst_13690_22_wfc3_ir_f132n_icom22/hst_13690_22_wfc3_ir_f132n_icom22_drz.fits,True,PS1-14xw,hst_13690_22_wfc3_ir_f132n_icom22_drz,2024-11-09,HST,WFC3,F132N,-3.56e-05,-8.97e-22,-1.41e-21,3.56e-05,B,T,
2349,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/HST/hst_17194_25_wfc3_uvis_f625w_iey925/hst_17194_25_wfc3_uvis_f625w_iey925_drc.fits,True,PS1-14xw,hst_17194_25_wfc3_uvis_f625w_iey925_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,1.13e-22,-7.22e-23,1.1e-05,B,F,
2350,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/HST/hst_13690_22_wfc3_ir_f110w_icom22/hst_13690_22_wfc3_ir_f110w_icom22_drz.fits,True,PS1-14xw,hst_13690_22_wfc3_ir_f110w_icom22_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,5.94e-22,-8.28e-23,3.56e-05,B,F,
2351,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/HST/hst_13690_22_wfc3_ir_f130n_icom22/hst_13690_22_wfc3_ir_f130n_icom22_drz.fits,True,PS1-14xw,hst_13690_22_wfc3_ir_f130n_icom22_drz,2024-11-09,HST,WFC3,F130N,-3.56e-05,5.42e-22,-6.88e-22,3.56e-05,B,T,
2352,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x2_wfc3_ir_f125w_ic1xx2/hst_13046_x2_wfc3_ir_f125w_ic1xx2_drz.fits,True,560054,hst_13046_x2_wfc3_ir_f125w_ic1xx2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-6.79e-22,5.1299999999999997e-23,3.56e-05,P,T,kinda looks like it is getting flux from another galaxy
2353,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x3_wfc3_ir_f125w_ic1xx3/hst_13046_x3_wfc3_ir_f125w_ic1xx3_drz.fits,True,560054,hst_13046_x3_wfc3_ir_f125w_ic1xx3_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-5.5e-22,-8.300000000000001e-22,3.56e-05,P,T,
2354,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x3_wfc3_ir_f160w_ic1xx3/hst_13046_x3_wfc3_ir_f160w_ic1xx3_drz.fits,True,560054,hst_13046_x3_wfc3_ir_f160w_ic1xx3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,3.8600000000000003e-22,4.4800000000000005e-22,3.56e-05,P,T,
2355,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x4_wfc3_ir_f125w_ic1xx4/hst_13046_x4_wfc3_ir_f125w_ic1xx4_drz.fits,True,560054,hst_13046_x4_wfc3_ir_f125w_ic1xx4_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.38e-21,1.49e-21,3.56e-05,P,T,
2356,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x1_wfc3_ir_f160w_ic1xx1/hst_13046_x1_wfc3_ir_f160w_ic1xx1_drz.fits,True,560054,hst_13046_x1_wfc3_ir_f160w_ic1xx1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.91e-22,2.31e-22,3.56e-05,P,T,
2357,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x1_wfc3_ir_f125w_ic1xx1/hst_13046_x1_wfc3_ir_f125w_ic1xx1_drz.fits,True,560054,hst_13046_x1_wfc3_ir_f125w_ic1xx1_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-8.86e-22,-2.2200000000000002e-21,3.56e-05,P,T,
2358,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x4_wfc3_ir_f160w_ic1xx4/hst_13046_x4_wfc3_ir_f160w_ic1xx4_drz.fits,True,560054,hst_13046_x4_wfc3_ir_f160w_ic1xx4_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.38e-22,-2.99e-22,3.56e-05,P,T,
2359,/astro/armin/bhoomika/pantheon_data_folder/560054/mastDownload/HST/hst_13046_x2_wfc3_ir_f160w_ic1xx2/hst_13046_x2_wfc3_ir_f160w_ic1xx2_drz.fits,True,560054,hst_13046_x2_wfc3_ir_f160w_ic1xx2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.79e-22,5.1299999999999997e-23,3.56e-05,P,T,
2360,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_1r_wfc3_ir_f125w_iboe1r/hst_12443_1r_wfc3_ir_f125w_iboe1r_drz.fits,True,Gabi,hst_12443_1r_wfc3_ir_f125w_iboe1r_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.0100000000000002e-21,3.45e-22,3.56e-05,,F,
2362,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_11600_25_acs_wfc_f775w_jb3725/hst_11600_25_acs_wfc_f775w_jb3725_drc.fits,True,Gabi,hst_11600_25_acs_wfc_f775w_jb3725_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-3.36e-22,-3.0500000000000003e-22,1.39e-05,,F,
2365,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_2q_wfc3_ir_f160w_iboe2q/hst_12443_2q_wfc3_ir_f160w_iboe2q_drz.fits,True,Gabi,hst_12443_2q_wfc3_ir_f160w_iboe2q_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,7.07e-27,1.43e-26,3.56e-05,,F,
2368,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_11600_46_wfc3_ir_f140w_ib3746/hst_11600_46_wfc3_ir_f140w_ib3746_drz.fits,True,Gabi,hst_11600_46_wfc3_ir_f140w_ib3746_drz,2024-11-08,HST,WFC3,F140W,-3.56e-05,2.73e-21,2.5500000000000004e-21,3.56e-05,,F,
2369,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_10339_db_acs_wfc_f775w_j91wdb/hst_10339_db_acs_wfc_f775w_j91wdb_drc.fits,True,Gabi,hst_10339_db_acs_wfc_f775w_j91wdb_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-3.09e-22,2.41e-22,1.39e-05,,F,
2372,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_1r_wfc3_ir_f160w_iboe1r/hst_12443_1r_wfc3_ir_f160w_iboe1r_drz.fits,True,Gabi,hst_12443_1r_wfc3_ir_f160w_iboe1r_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.47e-23,-2.61e-22,3.56e-05,,F,
2374,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9583_f1_acs_wfc_f775w_j8dnf1/hst_9583_f1_acs_wfc_f775w_j8dnf1_drc.fits,True,Gabi,hst_9583_f1_acs_wfc_f775w_j8dnf1_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,8.16e-22,7.47e-22,1.39e-05,,F,
2375,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9728_bb_acs_wfc_f775w_j8n1bb/hst_9728_bb_acs_wfc_f775w_j8n1bb_drc.fits,True,Gabi,hst_9728_bb_acs_wfc_f775w_j8n1bb_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-6.93e-22,-1.1100000000000001e-21,1.39e-05,,F,
2376,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_10339_bb_acs_wfc_f775w_j91wbb/hst_10339_bb_acs_wfc_f775w_j91wbb_drc.fits,True,Gabi,hst_10339_bb_acs_wfc_f775w_j91wbb_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,6.929999999999999e-23,-3.76e-23,1.39e-05,,F,
2379,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_10339_c4_acs_wfc_f775w_j91wc4/hst_10339_c4_acs_wfc_f775w_j91wc4_drc.fits,True,Gabi,hst_10339_c4_acs_wfc_f775w_j91wc4_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-1e-24,-4.37e-25,1.39e-05,,F,
2382,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9583_i2_acs_wfc_f775w_j8dni2/hst_9583_i2_acs_wfc_f775w_j8dni2_drc.fits,True,Gabi,hst_9583_i2_acs_wfc_f775w_j8dni2_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-2.59e-22,2.36e-22,1.39e-05,,F,
2384,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12442_eb_wfc3_ir_f105w_iboheb/hst_12442_eb_wfc3_ir_f105w_iboheb_drz.fits,True,Gabi,hst_12442_eb_wfc3_ir_f105w_iboheb_drz,2024-11-08,HST,WFC3,F105W,-3.56e-05,-1.87e-22,-6.94e-22,3.56e-05,,F,
2387,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_6r_wfc3_ir_f160w_iboe6r/hst_12443_6r_wfc3_ir_f160w_iboe6r_drz.fits,True,Gabi,hst_12443_6r_wfc3_ir_f160w_iboe6r_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.5500000000000001e-21,-6.83e-22,3.56e-05,,F,
2388,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_11600_22_acs_wfc_f775w_jb3722/hst_11600_22_acs_wfc_f775w_jb3722_drc.fits,True,Gabi,hst_11600_22_acs_wfc_f775w_jb3722_drc,2024-11-06,HST,ACS,F775W,-1.39e-05,1.33e-22,-1.83e-22,1.39e-05,,F,
2392,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_10339_a4_acs_wfc_f775w_j91wa4/hst_10339_a4_acs_wfc_f775w_j91wa4_drc.fits,True,Gabi,hst_10339_a4_acs_wfc_f775w_j91wa4_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-1.78e-26,3.77e-26,1.39e-05,,F,
2393,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_10339_e4_acs_wfc_f775w_j91we4/hst_10339_e4_acs_wfc_f775w_j91we4_drc.fits,True,Gabi,hst_10339_e4_acs_wfc_f775w_j91we4_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-2.04e-22,2.85e-22,1.39e-05,,F,
2396,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_2q_wfc3_ir_f125w_iboe2q/hst_12443_2q_wfc3_ir_f125w_iboe2q_drz.fits,True,Gabi,hst_12443_2q_wfc3_ir_f125w_iboe2q_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-9.870000000000001e-27,-1.09e-26,3.56e-05,,F,
2397,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9727_24_acs_wfc_f775w_j8wq24/hst_9727_24_acs_wfc_f775w_j8wq24_drc.fits,True,Gabi,hst_9727_24_acs_wfc_f775w_j8wq24_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-1.9e-22,8.65e-23,1.39e-05,,F,
2398,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_11600_06_wfc3_ir_f140w_ib3706/hst_11600_06_wfc3_ir_f140w_ib3706_drz.fits,True,Gabi,hst_11600_06_wfc3_ir_f140w_ib3706_drz,2024-11-08,HST,WFC3,F140W,-3.56e-05,-1.1100000000000001e-21,-2.22e-22,3.56e-05,,F,
2400,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9727_44_acs_wfc_f775w_j8wq44/hst_9727_44_acs_wfc_f775w_j8wq44_drc.fits,True,Gabi,hst_9727_44_acs_wfc_f775w_j8wq44_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,4.21e-26,1.53e-25,1.39e-05,,F,
2401,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9583_c8_acs_wfc_f775w_j8dnc8/hst_9583_c8_acs_wfc_f775w_j8dnc8_drc.fits,True,Gabi,hst_9583_c8_acs_wfc_f775w_j8dnc8_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,1.22e-25,-9.030000000000001e-26,1.39e-05,,F,
2405,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_12443_6r_wfc3_ir_f125w_iboe6r/hst_12443_6r_wfc3_ir_f125w_iboe6r_drz.fits,True,Gabi,hst_12443_6r_wfc3_ir_f125w_iboe6r_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-9.2e-22,5.75e-22,3.56e-05,,F,
2406,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9583_f9_acs_wfc_f775w_j8dnf9/hst_9583_f9_acs_wfc_f775w_j8dnf9_drc.fits,True,Gabi,hst_9583_f9_acs_wfc_f775w_j8dnf9_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-5.75e-25,-5.62e-25,1.39e-05,,F,
2410,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_13420_06_wfc3_ir_f105w_icat06/hst_13420_06_wfc3_ir_f105w_icat06_drz.fits,True,Gabi,hst_13420_06_wfc3_ir_f105w_icat06_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-8.63e-22,-4.05e-22,3.56e-05,,F,
2414,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9583_c0_acs_wfc_f775w_j8dnc0/hst_9583_c0_acs_wfc_f775w_j8dnc0_drc.fits,True,Gabi,hst_9583_c0_acs_wfc_f775w_j8dnc0_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,6.24e-22,6.93e-22,1.39e-05,,F,
2415,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HST/hst_9728_ab_acs_wfc_f775w_j8n1ab/hst_9728_ab_acs_wfc_f775w_j8n1ab_drc.fits,True,Gabi,hst_9728_ab_acs_wfc_f775w_j8n1ab_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-4.74e-22,-1.0300000000000001e-21,1.39e-05,,F,
2417,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_9583_c1_acs_wfc_f775w/hst_9583_c1_acs_wfc_f775w_drz.fits,True,Gabi,hst_9583_c1_acs_wfc_f775w_drz,2017-08-15,HST,ACS,,-1.39e-05,4.87e-35,0.0,1.39e-05,,F,
2418,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_9583_e7_acs_wfc_f775w/hst_9583_e7_acs_wfc_f775w_drz.fits,True,Gabi,hst_9583_e7_acs_wfc_f775w_drz,2017-08-19,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,F,
2419,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_9583_c8_acs_wfc_f775w/hst_9583_c8_acs_wfc_f775w_drz.fits,True,Gabi,hst_9583_c8_acs_wfc_f775w_drz,2017-08-24,HST,ACS,,-1.39e-05,-4.76e-38,0.0,1.39e-05,,F,
