,index,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,On_Image
1471,2710,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_68_wfc3_ir_f160w_ic1368/hst_12880_68_wfc3_ir_f160w_ic1368_drz.fits,hst_12880_68_wfc3_ir_f160w_ic1368_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.82e-22,-5.32e-22,3.56e-05,,,True
1472,2711,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_59_wfc3_ir_f160w_ic1359/hst_12880_59_wfc3_ir_f160w_ic1359_drz.fits,hst_12880_59_wfc3_ir_f160w_ic1359_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.86e-22,3.77e-22,3.56e-05,,,True
1473,2712,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_65_wfc3_ir_f160w_ic1365/hst_12880_65_wfc3_ir_f160w_ic1365_drz.fits,hst_12880_65_wfc3_ir_f160w_ic1365_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,2.88e-22,5.77e-22,3.56e-05,,,True
1474,2713,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_10272_43_acs_hrc_f625w_j8z443/hst_10272_43_acs_hrc_f625w_j8z443_drz.fits,hst_10272_43_acs_hrc_f625w_j8z443_drz,2024-11-07,HST,ACS,F625W,-6.94e-06,3.1699999999999996e-23,-1.39e-22,6.94e-06,,,True
1475,2715,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_62_wfc3_ir_f160w_ic1362/hst_12880_62_wfc3_ir_f160w_ic1362_drz.fits,hst_12880_62_wfc3_ir_f160w_ic1362_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.18e-21,-1.6300000000000001e-21,3.56e-05,,,True
1476,2716,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_70_wfc3_ir_f160w_ic1370/hst_12880_70_wfc3_ir_f160w_ic1370_drz.fits,hst_12880_70_wfc3_ir_f160w_ic1370_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.6199999999999997e-23,3.2799999999999995e-23,3.56e-05,,,True
1477,2717,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_63_wfc3_ir_f160w_ic1363/hst_12880_63_wfc3_ir_f160w_ic1363_drz.fits,hst_12880_63_wfc3_ir_f160w_ic1363_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-2.3e-22,-2.69e-22,3.56e-05,,,True
1478,2718,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_60_wfc3_ir_f160w_ic1360/hst_12880_60_wfc3_ir_f160w_ic1360_drz.fits,hst_12880_60_wfc3_ir_f160w_ic1360_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.64e-22,-1.9e-22,3.56e-05,,,True
1479,2720,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_66_wfc3_ir_f160w_ic1366/hst_12880_66_wfc3_ir_f160w_ic1366_drz.fits,hst_12880_66_wfc3_ir_f160w_ic1366_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.8600000000000003e-22,-4.38e-22,3.56e-05,,,True
1480,2721,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HST/hst_12880_93_wfc3_ir_f160w_ic1393/hst_12880_93_wfc3_ir_f160w_ic1393_drz.fits,hst_12880_93_wfc3_ir_f160w_ic1393_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.0499999999999997e-23,6.859999999999999e-24,3.56e-05,,,True
1481,2722,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_68_wfc3_ir_f160w/hst_12880_68_wfc3_ir_f160w_drz.fits,hst_12880_68_wfc3_ir_f160w_drz,2017-09-03,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,True
1482,2723,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_69_wfc3_ir_f160w/hst_12880_69_wfc3_ir_f160w_drz.fits,hst_12880_69_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,True
1483,2724,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_60_wfc3_ir_f160w/hst_12880_60_wfc3_ir_f160w_drz.fits,hst_12880_60_wfc3_ir_f160w_drz,2017-10-07,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1484,2725,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_65_wfc3_ir_f160w/hst_12880_65_wfc3_ir_f160w_drz.fits,hst_12880_65_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,True
1485,2726,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_63_wfc3_ir_f160w/hst_12880_63_wfc3_ir_f160w_drz.fits,hst_12880_63_wfc3_ir_f160w_drz,2017-09-03,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1486,2727,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_70_wfc3_ir_f160w/hst_12880_70_wfc3_ir_f160w_drz.fits,hst_12880_70_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1487,2728,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_93_wfc3_ir_f160w/hst_12880_93_wfc3_ir_f160w_drz.fits,hst_12880_93_wfc3_ir_f160w_drz,2017-08-26,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1488,2729,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_61_wfc3_ir_f160w/hst_12880_61_wfc3_ir_f160w_drz.fits,hst_12880_61_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1489,2730,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_59_wfc3_ir_f160w/hst_12880_59_wfc3_ir_f160w_drz.fits,hst_12880_59_wfc3_ir_f160w_drz,2017-08-17,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1490,2731,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_62_wfc3_ir_f160w/hst_12880_62_wfc3_ir_f160w_drz.fits,hst_12880_62_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1491,2732,2003du,/astro/armin/bhoomika/pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_66_wfc3_ir_f160w/hst_12880_66_wfc3_ir_f160w_drz.fits,hst_12880_66_wfc3_ir_f160w_drz,2017-08-20,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,True
1492,2735,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HST/hst_12880_0p_wfc3_ir_f160w_ic130p/hst_12880_0p_wfc3_ir_f160w_ic130p_drz.fits,hst_12880_0p_wfc3_ir_f160w_ic130p_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.4400000000000001e-21,9.86e-22,3.56e-05,,,True
1493,2736,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HST/hst_12880_0i_wfc3_ir_f160w_ic130i/hst_12880_0i_wfc3_ir_f160w_ic130i_drz.fits,hst_12880_0i_wfc3_ir_f160w_ic130i_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.9600000000000003e-21,-2.33e-21,3.56e-05,,,True
1494,2738,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HST/hst_12880_0l_wfc3_ir_f160w_ic130l/hst_12880_0l_wfc3_ir_f160w_ic130l_drz.fits,hst_12880_0l_wfc3_ir_f160w_ic130l_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,9.67e-22,3.91e-22,3.56e-05,,,True
1495,2740,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HST/hst_12880_0h_wfc3_ir_f160w_ic130h/hst_12880_0h_wfc3_ir_f160w_ic130h_drz.fits,hst_12880_0h_wfc3_ir_f160w_ic130h_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.6100000000000001e-21,1.3400000000000002e-21,3.56e-05,,,True
1496,2741,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HST/hst_12880_0m_wfc3_ir_f160w_ic130m/hst_12880_0m_wfc3_ir_f160w_ic130m_drz.fits,hst_12880_0m_wfc3_ir_f160w_ic130m_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.0300000000000001e-21,-7.59e-23,3.56e-05,,,True
1497,2742,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HLA/hst_12880_0m_wfc3_ir_f160w/hst_12880_0m_wfc3_ir_f160w_drz.fits,hst_12880_0m_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1498,2743,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HLA/hst_12880_0i_wfc3_ir_f160w/hst_12880_0i_wfc3_ir_f160w_drz.fits,hst_12880_0i_wfc3_ir_f160w_drz,2017-08-13,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1499,2744,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HLA/hst_12880_0h_wfc3_ir_f160w/hst_12880_0h_wfc3_ir_f160w_drz.fits,hst_12880_0h_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1500,2745,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/HLA/hst_12880_0l_wfc3_ir_f160w/hst_12880_0l_wfc3_ir_f160w_drz.fits,hst_12880_0l_wfc3_ir_f160w_drz,2017-08-29,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1501,2746,2002fk,/astro/armin/bhoomika/pantheon_data_folder/2002fk/mastDownload/HST/hst_11570_20_wfc3_ir_f160w_ib1f20/hst_11570_20_wfc3_ir_f160w_ib1f20_drz.fits,hst_11570_20_wfc3_ir_f160w_ib1f20_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.0900000000000002e-21,-1.05e-21,3.56e-05,,,True
1502,2748,2002fk,/astro/armin/bhoomika/pantheon_data_folder/2002fk/mastDownload/HST/hst_12913_01_wfc3_uvis_f625w_ibzy01/hst_12913_01_wfc3_uvis_f625w_ibzy01_drc.fits,hst_12913_01_wfc3_uvis_f625w_ibzy01_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,-2.2700000000000003e-22,-1.9300000000000001e-22,1.1e-05,,,True
1503,2749,2002fk,/astro/armin/bhoomika/pantheon_data_folder/2002fk/mastDownload/HST/hst_13360_01_wfc3_uvis_f625w_icb401/hst_13360_01_wfc3_uvis_f625w_icb401_drc.fits,hst_13360_01_wfc3_uvis_f625w_icb401_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,-1.44e-22,-1.42e-22,1.1e-05,,,True
1504,2750,2002fk,/astro/armin/bhoomika/pantheon_data_folder/2002fk/mastDownload/HLA/hst_12913_01_wfc3_uvis_f625w/hst_12913_01_wfc3_uvis_f625w_drz.fits,hst_12913_01_wfc3_uvis_f625w_drz,2017-08-16,HST,WFC3,F625W,-1.1e-05,5.76e-36,-2.35e-38,1.1e-05,,,True
1505,2751,2002fk,/astro/armin/bhoomika/pantheon_data_folder/2002fk/mastDownload/HLA/hst_11570_20_wfc3_ir_f160w/hst_11570_20_wfc3_ir_f160w_drz.fits,hst_11570_20_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1506,2752,2008hs,/astro/armin/bhoomika/pantheon_data_folder/2008hs/mastDownload/HST/hst_14654_06_wfc3_ir_f110w_id9206/hst_14654_06_wfc3_ir_f110w_id9206_drz.fits,hst_14654_06_wfc3_ir_f110w_id9206_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-8.43e-22,1.35e-21,3.56e-05,,,True
1507,2753,1999ej,/astro/armin/bhoomika/pantheon_data_folder/1999ej/mastDownload/HST/hst_14654_13_wfc3_ir_f110w_id9213/hst_14654_13_wfc3_ir_f110w_id9213_drz.fits,hst_14654_13_wfc3_ir_f110w_id9213_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,1.94e-22,-1.34e-22,3.56e-05,,,True
1508,2754,18835,/astro/armin/bhoomika/pantheon_data_folder/18835/mastDownload/HST/hst_12969_65_acs_wfc_f625w_jc2w65/hst_12969_65_acs_wfc_f625w_jc2w65_drz.fits,hst_12969_65_acs_wfc_f625w_jc2w65_drz,2024-11-04,HST,ACS,F625W,-1.39e-05,3.35e-22,-2.07e-23,1.39e-05,,,True
1509,2755,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_02_wfc3_ir_f160w_idxb02/hst_15640_02_wfc3_ir_f160w_idxb02_drz.fits,hst_15640_02_wfc3_ir_f160w_idxb02_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.92e-22,1.6200000000000002e-21,3.56e-05,,,True
1510,2756,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_08_wfc3_ir_f160w_idxb08/hst_15640_08_wfc3_ir_f160w_idxb08_drz.fits,hst_15640_08_wfc3_ir_f160w_idxb08_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.2500000000000001e-21,9.63e-22,3.56e-05,,,True
1511,2757,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_0b_wfc3_ir_f160w_idxb0b/hst_15640_0b_wfc3_ir_f160w_idxb0b_drz.fits,hst_15640_0b_wfc3_ir_f160w_idxb0b_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.73e-22,-3.94e-22,3.56e-05,,,True
1512,2758,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_07_wfc3_ir_f160w_idxb07/hst_15640_07_wfc3_ir_f160w_idxb07_drz.fits,hst_15640_07_wfc3_ir_f160w_idxb07_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-8.06e-22,6.680000000000001e-22,3.56e-05,,,True
1513,2759,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_09_wfc3_ir_f160w_idxb09/hst_15640_09_wfc3_ir_f160w_idxb09_drz.fits,hst_15640_09_wfc3_ir_f160w_idxb09_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.23e-22,-7.4e-22,3.56e-05,,,True
1514,2760,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_03_wfc3_ir_f160w_idxb03/hst_15640_03_wfc3_ir_f160w_idxb03_drz.fits,hst_15640_03_wfc3_ir_f160w_idxb03_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.24e-21,-9.6e-22,3.56e-05,,,True
1515,2761,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_05_wfc3_ir_f160w_idxb05/hst_15640_05_wfc3_ir_f160w_idxb05_drz.fits,hst_15640_05_wfc3_ir_f160w_idxb05_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.05e-22,6.17e-24,3.56e-05,,,True
1516,2762,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_04_wfc3_ir_f160w_idxb04/hst_15640_04_wfc3_ir_f160w_idxb04_drz.fits,hst_15640_04_wfc3_ir_f160w_idxb04_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.92e-22,2.25e-22,3.56e-05,,,True
1517,2763,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_0a_wfc3_ir_f160w_idxb0a/hst_15640_0a_wfc3_ir_f160w_idxb0a_drz.fits,hst_15640_0a_wfc3_ir_f160w_idxb0a_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.1100000000000001e-21,1.2300000000000002e-21,3.56e-05,,,True
1518,2764,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_06_wfc3_ir_f160w_idxb06/hst_15640_06_wfc3_ir_f160w_idxb06_drz.fits,hst_15640_06_wfc3_ir_f160w_idxb06_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.72e-21,1.6e-21,3.56e-05,,,True
1519,2765,2006D,/astro/armin/bhoomika/pantheon_data_folder/2006D/mastDownload/HST/hst_15640_01_wfc3_ir_f160w_idxb01/hst_15640_01_wfc3_ir_f160w_idxb01_drz.fits,hst_15640_01_wfc3_ir_f160w_idxb01_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-5.0999999999999995e-23,7.489999999999999e-23,3.56e-05,,,True
1520,2772,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/HST/hst_15889_14_wfc3_ir_f160w_ie5414/hst_15889_14_wfc3_ir_f160w_ie5414_drz.fits,hst_15889_14_wfc3_ir_f160w_ie5414_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.3e-21,-2.98e-22,3.56e-05,,,True
1521,2779,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/HST/hst_17194_09_wfc3_uvis_f625w_iey909/hst_17194_09_wfc3_uvis_f625w_iey909_drc.fits,hst_17194_09_wfc3_uvis_f625w_iey909_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,-7.29e-23,8.899999999999999e-23,1.1e-05,,,True
1522,2789,04D2kr,/astro/armin/bhoomika/pantheon_data_folder/04D2kr/mastDownload/HST/hst_14114_02_wfc3_ir_f160w_icxe02/hst_14114_02_wfc3_ir_f160w_icxe02_drz.fits,hst_14114_02_wfc3_ir_f160w_icxe02_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-8.09e-26,-6.99e-26,3.56e-05,,,True
1523,2792,04D2kr,/astro/armin/bhoomika/pantheon_data_folder/04D2kr/mastDownload/HST/hst_16259_9l_wfc3_ir_f160w_iedw9l/hst_16259_9l_wfc3_ir_f160w_iedw9l_drz.fits,hst_16259_9l_wfc3_ir_f160w_iedw9l_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.62e-22,3.69e-22,3.56e-05,,,True
1524,2793,560116,/astro/armin/bhoomika/pantheon_data_folder/560116/mastDownload/HST/hst_17226_02_wfc3_ir_f160w_iey002/hst_17226_02_wfc3_ir_f160w_iey002_drz.fits,hst_17226_02_wfc3_ir_f160w_iey002_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.7799999999999996e-23,-1.88e-22,3.56e-05,,,True
1525,2796,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_cc_wfc3_ir_f127m_ibwjcc/hst_12461_cc_wfc3_ir_f127m_ibwjcc_drz.fits,hst_12461_cc_wfc3_ir_f127m_ibwjcc_drz,2024-11-09,HST,WFC3,F127M,-3.56e-05,-6.0700000000000005e-22,8.17e-22,3.56e-05,P,T,True
1526,2797,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_cf_wfc3_ir_f140w_ibwjcf/hst_12461_cf_wfc3_ir_f140w_ibwjcf_drz.fits,hst_12461_cf_wfc3_ir_f140w_ibwjcf_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-2.4300000000000003e-21,-1.82e-21,3.56e-05,P,T,True
1527,2799,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_07_acs_wfc_f775w_jb3707/hst_11600_07_acs_wfc_f775w_jb3707_drc.fits,hst_11600_07_acs_wfc_f775w_jb3707_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,3.75e-22,-3.78e-22,1.39e-05,P,F,True
1528,2800,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_14227_41_wfc3_ir_f105w_icxt41/hst_14227_41_wfc3_ir_f105w_icxt41_drz.fits,hst_14227_41_wfc3_ir_f105w_icxt41_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.2200000000000001e-21,5.45e-22,3.56e-05,P,F,True
1529,2801,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12443_3c_wfc3_ir_f125w_iboe3c/hst_12443_3c_wfc3_ir_f125w_iboe3c_drz.fits,hst_12443_3c_wfc3_ir_f125w_iboe3c_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.46e-21,-1.18e-21,3.56e-05,P,T,True
1530,2803,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_7m_wfc3_ir_f125w_ibtm7m/hst_12445_7m_wfc3_ir_f125w_ibtm7m_drz.fits,hst_12445_7m_wfc3_ir_f125w_ibtm7m_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.97e-26,-1.33e-26,3.56e-05,P,T,True
1531,2804,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_ad_wfc3_ir_f160w_ibtmad/hst_12445_ad_wfc3_ir_f160w_ibtmad_drz.fits,hst_12445_ad_wfc3_ir_f160w_ibtmad_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,1.1e-21,2.1800000000000003e-21,3.56e-05,P,T,True
1532,2808,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9727_31_acs_wfc_f775w_j8wq31/hst_9727_31_acs_wfc_f775w_j8wq31_drc.fits,hst_9727_31_acs_wfc_f775w_j8wq31_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,1.2800000000000001e-26,-1.8700000000000002e-26,1.39e-05,P,F,True
1533,2814,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_02_acs_wfc_f775w_jb3702/hst_11600_02_acs_wfc_f775w_jb3702_drc.fits,hst_11600_02_acs_wfc_f775w_jb3702_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,2.5600000000000003e-22,4.0900000000000002e-22,1.39e-05,P,F,True
1534,2817,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9727_51_acs_wfc_f775w_j8wq51/hst_9727_51_acs_wfc_f775w_j8wq51_drc.fits,hst_9727_51_acs_wfc_f775w_j8wq51_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,8.8e-25,6.62e-25,1.39e-05,P,F,True
1535,2824,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_10339_de_acs_wfc_f775w_j91wde/hst_10339_de_acs_wfc_f775w_j91wde_drc.fits,hst_10339_de_acs_wfc_f775w_j91wde_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.64e-23,1.0499999999999999e-23,1.39e-05,P,F,True
1536,2826,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_cb_wfc3_ir_f160w_ibwjcb/hst_12461_cb_wfc3_ir_f160w_ibwjcb_drz.fits,hst_12461_cb_wfc3_ir_f160w_ibwjcb_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-4.5e-22,-5.08e-22,3.56e-05,P,T,True
1537,2827,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9728_ad_acs_wfc_f775w_j8n1ad/hst_9728_ad_acs_wfc_f775w_j8n1ad_drc.fits,hst_9728_ad_acs_wfc_f775w_j8n1ad_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,8.8e-22,1.0300000000000001e-21,1.39e-05,P,F,True
1538,2831,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9480_9p_acs_wfc_f775w_j8ho9p/hst_9480_9p_acs_wfc_f775w_j8ho9p_drc.fits,hst_9480_9p_acs_wfc_f775w_j8ho9p_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,6.409999999999999e-23,-1.3800000000000001e-22,1.39e-05,P,F,True
1539,2835,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_g6_acs_wfc_f775w_j8dng6/hst_9583_g6_acs_wfc_f775w_j8dng6_drc.fits,hst_9583_g6_acs_wfc_f775w_j8dng6_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,5.3700000000000004e-27,2.4e-26,1.39e-05,P,F,True
1540,2838,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_46_acs_wfc_f775w_jb3746/hst_11600_46_acs_wfc_f775w_jb3746_drc.fits,hst_11600_46_acs_wfc_f775w_jb3746_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,2.83e-22,3.29e-22,1.39e-05,P,F,True
1541,2839,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_ca_wfc3_ir_f139m_ibwjca/hst_12461_ca_wfc3_ir_f139m_ibwjca_drz.fits,hst_12461_ca_wfc3_ir_f139m_ibwjca_drz,2024-11-09,HST,WFC3,F139M,-3.56e-05,1.75e-21,9.09e-22,3.56e-05,P,T,True
1542,2841,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_ad_wfc3_ir_f125w_ibtmad/hst_12445_ad_wfc3_ir_f125w_ibtmad_drz.fits,hst_12445_ad_wfc3_ir_f125w_ibtmad_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,9.63e-22,8.54e-22,3.56e-05,P,T,True
1543,2843,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_14227_43_wfc3_ir_f105w_icxt43/hst_14227_43_wfc3_ir_f105w_icxt43_drz.fits,hst_14227_43_wfc3_ir_f105w_icxt43_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,3.51e-21,1.78e-21,3.56e-05,P,F,True
1544,2850,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_14227_44_wfc3_ir_f105w_icxt44/hst_14227_44_wfc3_ir_f105w_icxt44_drz.fits,hst_14227_44_wfc3_ir_f105w_icxt44_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-5.43e-22,-7.200000000000001e-22,3.56e-05,P,F,True
1545,2851,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_9a_wfc3_ir_f160w_ibtm9a/hst_12445_9a_wfc3_ir_f160w_ibtm9a_drz.fits,hst_12445_9a_wfc3_ir_f160w_ibtm9a_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.6900000000000001e-21,1.3100000000000002e-21,3.56e-05,P,F,True
