,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
127,2006bz,/astro/armin/bhoomika/pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_04_wfc3_ir_f160w_icwr04/hst_14182_04_wfc3_ir_f160w_icwr04_drz.fits,hst_14182_04_wfc3_ir_f160w_icwr04_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-5.0259249279984e-22,4.0885083714113097e-22,3.56250007947285e-05,,,hst_14182_04_wfc3_ir_f160w_icwr04_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,8.083207862454592e-16,,,0.1282500028610217,,
128,2006bz,/astro/armin/bhoomika/pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_01_wfc3_ir_f160w_icwr01/hst_14182_01_wfc3_ir_f160w_icwr01_drz.fits,hst_14182_01_wfc3_ir_f160w_icwr01_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.92734280826468e-22,-1.8145712319332e-22,3.56250007947285e-05,,,hst_14182_01_wfc3_ir_f160w_icwr01_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-3.0997503473683666e-16,,,0.1282500028610217,,
129,2006bz,/astro/armin/bhoomika/pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_d1_wfc3_ir_f160w_icdxd1/hst_13352_d1_wfc3_ir_f160w_icdxd1_drz.fits,hst_13352_d1_wfc3_ir_f160w_icdxd1_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05,,,hst_13352_d1_wfc3_ir_f160w_icdxd1_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-7.861263010467218e-16,,,0.1282500028610217,,
130,2006bz,/astro/armin/bhoomika/pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_16_wfc3_ir_f160w_icwr16/hst_14182_16_wfc3_ir_f160w_icwr16_drz.fits,hst_14182_16_wfc3_ir_f160w_icwr16_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.3327174762437e-22,-7.4782050305112e-23,3.56250007947285e-05,,,hst_14182_16_wfc3_ir_f160w_icwr16_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,5.36001800529112e-16,,,0.1282500028610217,,
131,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_g7_wfc3_ir_f125w_ibevg7/hst_12062_g7_wfc3_ir_f125w_ibevg7_drz.fits,hst_12062_g7_wfc3_ir_f125w_ibevg7_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-6.8063782453597e-22,8.44596721396976e-22,3.56250007947285e-05,,,hst_12062_g7_wfc3_ir_f125w_ibevg7_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0946715467483586e-15,,,0.1282500028610217,,
132,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8u_wfc3_ir_f160w_ibev8u/hst_12062_8u_wfc3_ir_f160w_ibev8u_drz.fits,hst_12062_8u_wfc3_ir_f160w_ibev8u_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,1.04985844742446e-21,1.00155844547132e-21,3.56250007947285e-05,,,hst_12062_8u_wfc3_ir_f160w_ibev8u_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.688490014924566e-15,,,0.1282500028610217,,
133,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8c_wfc3_ir_f125w_ibev8c/hst_12062_8c_wfc3_ir_f125w_ibev8c_drz.fits,hst_12062_8c_wfc3_ir_f125w_ibev8c_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.0718519305234e-21,-1.7648053724622e-21,3.56250007947285e-05,,,hst_12062_8c_wfc3_ir_f125w_ibev8c_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.7238621898087846e-15,,,0.1282500028610217,,
134,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_i3_wfc3_ir_f160w_ibeui3/hst_12061_i3_wfc3_ir_f160w_ibeui3_drz.fits,hst_12061_i3_wfc3_ir_f160w_ibeui3_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.7199260684741e-22,1.03933446131129e-22,3.56250007947285e-05,,,hst_12061_i3_wfc3_ir_f160w_ibeui3_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.2415976758154608e-15,,,0.1282500028610217,,
135,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_dx_wfc3_ir_f160w_ibevdx/hst_12062_dx_wfc3_ir_f160w_ibevdx_drz.fits,hst_12062_dx_wfc3_ir_f160w_ibevdx_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.52443292949859e-21,-5.0231452905461e-22,3.56250007947285e-05,,,hst_12062_dx_wfc3_ir_f160w_ibevdx_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-2.4517493631595313e-15,,,0.1282500028610217,,
136,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8e_wfc3_ir_f125w_ibev8e/hst_12062_8e_wfc3_ir_f125w_ibev8e_drz.fits,hst_12062_8e_wfc3_ir_f125w_ibev8e_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.6387557900027e-21,-8.592995561460001e-22,3.56250007947285e-05,,,hst_12062_8e_wfc3_ir_f125w_ibev8e_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,2.6356151108823383e-15,,,0.1282500028610217,,
137,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_75_wfc3_ir_f125w_ibeu75/hst_12061_75_wfc3_ir_f125w_ibeu75_drz.fits,hst_12061_75_wfc3_ir_f125w_ibeu75_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.37463705414199e-21,1.00167001659755e-21,3.56250007947285e-05,,,hst_12061_75_wfc3_ir_f125w_ibeu75_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-3.819134822246723e-15,,,0.1282500028610217,,
138,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_iy_wfc3_ir_f160w_ibeuiy/hst_12061_iy_wfc3_ir_f160w_ibeuiy_drz.fits,hst_12061_iy_wfc3_ir_f160w_ibeuiy_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0558506915377e-22,1.48379956427557e-22,3.56250007947285e-05,,,hst_12061_iy_wfc3_ir_f160w_ibeuiy_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.6981273563938063e-16,,,0.1282500028610217,,
139,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_et_wfc3_ir_f125w_ibevet/hst_12062_et_wfc3_ir_f125w_ibevet_drz.fits,hst_12062_et_wfc3_ir_f125w_ibevet_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-6.8310493160283e-22,7.45417159322748e-22,3.56250007947285e-05,,,hst_12062_et_wfc3_ir_f125w_ibevet_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0986394013275757e-15,,,0.1282500028610217,,
140,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12461_q3_wfc3_ir_f160w_ibwjq3/hst_12461_q3_wfc3_ir_f160w_ibwjq3_drz.fits,hst_12461_q3_wfc3_ir_f160w_ibwjq3_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.0065471858495001e-21,-8.0649329306493e-22,3.56250007947285e-05,,,hst_12461_q3_wfc3_ir_f160w_ibwjq3_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.618832402622153e-15,,,0.1282500028610217,,
141,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12177_19_wfc3_ir_f140w_ibhj19/hst_12177_19_wfc3_ir_f140w_ibhj19_drz.fits,hst_12177_19_wfc3_ir_f140w_ibhj19_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,1.78415217169812e-22,-4.0098021839405e-23,3.56250007947285e-05,,,hst_12177_19_wfc3_ir_f140w_ibhj19_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-2.869456481879681e-16,,,0.1282500028610217,,
142,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j1_wfc3_ir_f125w_ibeuj1/hst_12061_j1_wfc3_ir_f125w_ibeuj1_drz.fits,hst_12061_j1_wfc3_ir_f125w_ibeuj1_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,1.5325557095887101e-21,8.81223589428717e-22,3.56250007947285e-05,,,hst_12061_j1_wfc3_ir_f125w_ibeuj1_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-2.464813251066746e-15,,,0.1282500028610217,,
143,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_gn_wfc3_ir_f125w_ibeugn/hst_12061_gn_wfc3_ir_f125w_ibeugn_drz.fits,hst_12061_gn_wfc3_ir_f125w_ibeugn_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.25000652427923e-22,1.63862449545714e-22,3.56250007947285e-05,,,hst_12061_gn_wfc3_ir_f125w_ibeugn_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-5.22699377058641e-16,,,0.1282500028610217,,
144,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_jb_wfc3_ir_f125w_ibeujb/hst_12061_jb_wfc3_ir_f125w_ibeujb_drz.fits,hst_12061_jb_wfc3_ir_f125w_ibeujb_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.9280122324462e-22,-4.6257022668215e-22,3.56250007947285e-05,,,hst_12061_jb_wfc3_ir_f125w_ibeujb_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-6.317432077874651e-16,,,0.1282500028610217,,
145,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_fm_wfc3_ir_f160w_ibevfm/hst_12062_fm_wfc3_ir_f160w_ibevfm_drz.fits,hst_12062_fm_wfc3_ir_f160w_ibevfm_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.5802780423619005e-22,-2.5789845214382003e-22,3.56250007947285e-05,,,hst_12062_fm_wfc3_ir_f160w_ibevfm_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0583077935137425e-15,,,0.1282500028610217,,
146,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12177_15_wfc3_ir_f140w_ibhj15/hst_12177_15_wfc3_ir_f140w_ibhj15_drz.fits,hst_12177_15_wfc3_ir_f140w_ibhj15_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-2.6861381672016e-22,-3.1358595334771e-22,3.56250007947285e-05,,,hst_12177_15_wfc3_ir_f140w_ibhj15_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,4.3201228557567206e-16,,,0.1282500028610217,,
147,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j1_wfc3_ir_f160w_ibeuj1/hst_12061_j1_wfc3_ir_f160w_ibeuj1_drz.fits,hst_12061_j1_wfc3_ir_f160w_ibeuj1_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0311335821255001e-21,-1.1115227857069e-21,3.56250007947285e-05,,,hst_12061_j1_wfc3_ir_f160w_ibeuj1_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.6583747663730452e-15,,,0.1282500028610217,,
148,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g5_wfc3_ir_f125w_ibfug5/hst_12099_g5_wfc3_ir_f125w_ibfug5_drz.fits,hst_12099_g5_wfc3_ir_f125w_ibfug5_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.41927352825768e-22,-8.584098174834399e-23,3.56250007947285e-05,,,hst_12099_g5_wfc3_ir_f125w_ibfug5_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-5.499226324198715e-16,,,0.1282500028610217,,
149,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12990_a6_wfc3_ir_f160w_ic2ga6/hst_12990_a6_wfc3_ir_f160w_ic2ga6_drz.fits,hst_12990_a6_wfc3_ir_f160w_ic2ga6_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,1.38020499991348e-21,8.99639969405712e-22,3.56250007947285e-05,,,hst_12990_a6_wfc3_ir_f160w_ic2ga6_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-2.2197872166671832e-15,,,0.1282500028610217,,
150,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_l8_acs_wfc_f775w_j92ql8/hst_10340_l8_acs_wfc_f775w_j92ql8_drc.fits,hst_10340_l8_acs_wfc_f775w_j92ql8_drc,2024-11-04,HST,ACS,F775W,-1.3888888888888e-05,-2.6434062490276003e-22,-3.5661756635411e-22,1.38888888888888e-05,,,hst_10340_l8_acs_wfc_f775w_j92ql8_drc.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0904833555760904e-15,,,0.04999999999999824,,
151,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_gw_wfc3_ir_f125w_ibeugw/hst_12061_gw_wfc3_ir_f125w_ibeugw_drz.fits,hst_12061_gw_wfc3_ir_f125w_ibeugw_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-6.4002478780154e-22,-1.0771250559861e-21,3.56250007947285e-05,,,hst_12061_gw_wfc3_ir_f125w_ibeugw_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0293534963292009e-15,,,0.1282500028610217,,
152,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j5_wfc3_ir_f160w_ibeuj5/hst_12061_j5_wfc3_ir_f160w_ibeuj5_drz.fits,hst_12061_j5_wfc3_ir_f160w_ibeuj5_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4023989541087e-21,-2.1090191984796e-21,3.56250007947285e-05,,,hst_12061_j5_wfc3_ir_f160w_ibeuj5_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,2.2554818097261377e-15,,,0.1282500028610217,,
153,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12060_an_wfc3_ir_f105w_ibetan/hst_12060_an_wfc3_ir_f105w_ibetan_drz.fits,hst_12060_an_wfc3_ir_f105w_ibetan_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,-1.7315535801273002e-21,-1.5094711482709e-21,3.56250007947285e-05,,,hst_12060_an_wfc3_ir_f105w_ibetan_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,2.7848620330906076e-15,,,0.1282500028610217,,
154,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_h1_wfc3_ir_f160w_ibeuh1/hst_12061_h1_wfc3_ir_f160w_ibeuh1_drz.fits,hst_12061_h1_wfc3_ir_f160w_ibeuh1_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.00648723281914e-21,2.40386263989865e-21,3.56250007947285e-05,,,hst_12061_h1_wfc3_ir_f160w_ibeuh1_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-3.2270385269558078e-15,,,0.1282500028610217,,
155,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_h6_wfc3_ir_f160w_ibeuh6/hst_12061_h6_wfc3_ir_f160w_ibeuh6_drz.fits,hst_12061_h6_wfc3_ir_f160w_ibeuh6_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0828115306373001e-21,1.25492678224119e-21,3.56250007947285e-05,,,hst_12061_h6_wfc3_ir_f160w_ibeuh6_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.7414885425854698e-15,,,0.1282500028610217,,
156,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10189_y1_acs_wfc_f775w_j94sy1/hst_10189_y1_acs_wfc_f775w_j94sy1_drc.fits,hst_10189_y1_acs_wfc_f775w_j94sy1_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-1.2408628918219e-22,1.4556295246773298e-22,1.38888888888888e-05,,,hst_10189_y1_acs_wfc_f775w_j94sy1_drc.fits,,,,,,,,,,,,,,,,,,,,,,,,5.118926879217151e-16,,,0.04999999999999824,,
157,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8b_wfc3_ir_f160w_ibev8b/hst_12062_8b_wfc3_ir_f160w_ibev8b_drz.fits,hst_12062_8b_wfc3_ir_f160w_ibev8b_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-8.647787946912201e-22,-2.1100866761438007e-21,3.56250007947285e-05,,,hst_12062_8b_wfc3_ir_f160w_ibev8b_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.3908259380459853e-15,,,0.1282500028610217,,
158,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_13868_03_wfc3_ir_f160w_icp903/hst_13868_03_wfc3_ir_f160w_icp903_drz.fits,hst_13868_03_wfc3_ir_f160w_icp903_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.0074615954566e-21,-8.4761627711244e-22,3.56250007947285e-05,,,hst_13868_03_wfc3_ir_f160w_icp903_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,3.228605596867282e-15,,,0.1282500028610217,,
159,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j2_wfc3_ir_f125w_ibeuj2/hst_12061_j2_wfc3_ir_f125w_ibeuj2_drz.fits,hst_12061_j2_wfc3_ir_f125w_ibeuj2_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.8021884208236e-21,-1.5944954498333e-21,3.56250007947285e-05,,,hst_12061_j2_wfc3_ir_f125w_ibeuj2_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,2.8984642272855267e-15,,,0.1282500028610217,,
160,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_i2_wfc3_ir_f160w_ibeui2/hst_12061_i2_wfc3_ir_f160w_ibeui2_drz.fits,hst_12061_i2_wfc3_ir_f160w_ibeui2_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,7.2294945421133e-22,-8.0335362840437015e-22,3.56250007947285e-05,,,hst_12061_i2_wfc3_ir_f160w_ibeui2_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.1627214485206371e-15,,,0.1282500028610217,,
161,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12060_aq_wfc3_ir_f105w_ibetaq/hst_12060_aq_wfc3_ir_f105w_ibetaq_drz.fits,hst_12060_aq_wfc3_ir_f105w_ibetaq_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,-6.928330008228302e-22,7.25058508781706e-22,3.56250007947285e-05,,,hst_12060_aq_wfc3_ir_f105w_ibetaq_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,1.11428507983096e-15,,,0.1282500028610217,,
162,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_h5_wfc3_ir_f160w_ibeuh5/hst_12061_h5_wfc3_ir_f160w_ibeuh5_drz.fits,hst_12061_h5_wfc3_ir_f160w_ibeuh5_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2972165647779e-21,6.85243092465395e-22,3.56250007947285e-05,,,hst_12061_h5_wfc3_ir_f160w_ibeuh5_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,2.0863167050716433e-15,,,0.1282500028610217,,
163,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_i9_wfc3_ir_f160w_ibeui9/hst_12061_i9_wfc3_ir_f160w_ibeui9_drz.fits,hst_12061_i9_wfc3_ir_f160w_ibeui9_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.4480478653202007e-21,-9.573601915268e-22,3.56250007947285e-05,,,hst_12061_i9_wfc3_ir_f160w_ibeui9_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,3.937201616837944e-15,,,0.1282500028610217,,
164,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8c_wfc3_ir_f160w_ibev8c/hst_12062_8c_wfc3_ir_f160w_ibev8c_drz.fits,hst_12062_8c_wfc3_ir_f160w_ibev8c_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.72127317744964e-22,3.95764689462102e-22,3.56250007947285e-05,,,hst_12062_8c_wfc3_ir_f160w_ibev8c_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-7.593235676115744e-16,,,0.1282500028610217,,
165,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_i7_wfc3_ir_f125w_ibeui7/hst_12061_i7_wfc3_ir_f125w_ibeui7_drz.fits,hst_12061_i7_wfc3_ir_f125w_ibeui7_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,7.66656985948192e-23,-6.1211144172679e-23,3.56250007947285e-05,,,hst_12061_i7_wfc3_ir_f125w_ibeui7_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.2330163831337153e-16,,,0.1282500028610217,,
166,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12461_q1_wfc3_ir_f125w_ibwjq1/hst_12461_q1_wfc3_ir_f125w_ibwjq1_drz.fits,hst_12461_q1_wfc3_ir_f125w_ibwjq1_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-2.9274506526928e-22,8.96816405954762e-22,3.56250007947285e-05,,,hst_12461_q1_wfc3_ir_f125w_ibwjq1_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,4.708226340781866e-16,,,0.1282500028610217,,
167,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8d_wfc3_ir_f160w_ibev8d/hst_12062_8d_wfc3_ir_f160w_ibev8d_drz.fits,hst_12062_8d_wfc3_ir_f160w_ibev8d_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.5707665990482e-22,6.614007476253921e-23,3.56250007947285e-05,,,hst_12062_8d_wfc3_ir_f160w_ibev8d_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,7.351175562740718e-16,,,0.1282500028610217,,
168,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_42_acs_wfc_f775w_j8e642/hst_9425_42_acs_wfc_f775w_j8e642_drc.fits,hst_9425_42_acs_wfc_f775w_j8e642_drc,2024-11-01,HST,ACS,F775W,-1.3888888888888e-05,8.35111276807018e-24,2.76181916749166e-22,1.38888888888888e-05,,,hst_9425_42_acs_wfc_f775w_j8e642_drc.fits,,,,,,,,,,,,,,,,,,,,,,,,-3.445081314107318e-17,,,0.04999999999999824,,
169,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12177_31_wfc3_ir_f140w_ibhj31/hst_12177_31_wfc3_ir_f140w_ibhj31_drz.fits,hst_12177_31_wfc3_ir_f140w_ibhj31_drz,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,-4.5255703014504e-22,-3.2964746293184002e-22,3.56250007947285e-05,,,hst_12177_31_wfc3_ir_f140w_ibhj31_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,7.278486242201689e-16,,,0.1282500028610217,,
170,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_dw_wfc3_ir_f125w_ibevdw/hst_12062_dw_wfc3_ir_f125w_ibevdw_drz.fits,hst_12062_dw_wfc3_ir_f125w_ibevdw_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-5.5468778105264e-22,8.806947349216891e-23,3.56250007947285e-05,,,hst_12062_dw_wfc3_ir_f125w_ibevdw_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,8.921057710262755e-16,,,0.1282500028610217,,
171,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_md_acs_wfc_f775w_j92qmd/hst_10340_md_acs_wfc_f775w_j92qmd_drc.fits,hst_10340_md_acs_wfc_f775w_j92qmd_drc,2024-11-04,HST,ACS,F775W,-1.3888888888888e-05,-2.5310411687662e-22,2.3809699949144697e-22,1.38888888888888e-05,,,hst_10340_md_acs_wfc_f775w_j92qmd_drc.fits,,,,,,,,,,,,,,,,,,,,,,,,1.0441294325579757e-15,,,0.04999999999999824,,
172,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12461_qa_wfc3_ir_f125w_ibwjqa/hst_12461_qa_wfc3_ir_f125w_ibwjqa_drz.fits,hst_12461_qa_wfc3_ir_f125w_ibwjqa_drz,2024-11-08,HST,WFC3,F125W,-3.5625000794728e-05,9.19358937824346e-22,1.50042507990497e-21,3.56250007947285e-05,,,hst_12461_qa_wfc3_ir_f125w_ibwjqa_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.4786073212596186e-15,,,0.1282500028610217,,
173,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_7c_wfc3_ir_f160w_ibeu7c/hst_12061_7c_wfc3_ir_f160w_ibeu7c_drz.fits,hst_12061_7c_wfc3_ir_f160w_ibeu7c_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-4.0402542138227e-22,1.60425775643758e-22,3.56250007947285e-05,,,hst_12061_7c_wfc3_ir_f160w_ibeu7c_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,6.497951142396638e-16,,,0.1282500028610217,,
174,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_ja_wfc3_ir_f160w_ibeuja/hst_12061_ja_wfc3_ir_f160w_ibeuja_drz.fits,hst_12061_ja_wfc3_ir_f160w_ibeuja_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,9.692472336865409e-22,2.25865026147254e-21,3.56250007947285e-05,,,hst_12061_ja_wfc3_ir_f160w_ibeuja_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,-1.5588427945575362e-15,,,0.1282500028610217,,
175,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12060_3t_wfc3_ir_f105w_ibet3t/hst_12060_3t_wfc3_ir_f105w_ibet3t_drz.fits,hst_12060_3t_wfc3_ir_f105w_ibet3t_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,-3.4025320512916e-22,-3.5097045322335003e-22,3.56250007947285e-05,,,hst_12060_3t_wfc3_ir_f105w_ibet3t_drz.fits,,,,,,,,,,,,,,,,,,,,,,,,5.472300964154545e-16,,,0.1282500028610217,,
