,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
94,2008fp,/astro/armin/bhoomika/pantheon_data_folder/2008fp/mastDownload/JWST/jw02064-o001_t001_miri_f560w-sub256/jw02064-o001_t001_miri_f560w-sub256_i2d.fits,jw02064-o001_t001_miri_f560w-sub256_i2d,2025-03-21T05:26:48.147,JWST,MIRI,F560W,-9.389222119562416e-06,-2.921564628956585e-05,-2.921564628956585e-05,9.389222119562416e-06,,,jw02064-o001_t001_miri_f560w-sub256_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2008fp,/astro/armin/bhoomika/pantheon_data_folder/2008fp/mastDownload/JWST/jw02064-o001_t001_miri_f1500w-sub256/jw02064-o001_t001_miri_f1500w-sub256_i2d.fits,jw02064-o001_t001_miri_f1500w-sub256_i2d,2025-03-21T05:26:09.346,JWST,MIRI,F1500W,-9.389332878892768e-06,-2.921561071070509e-05,-2.921561071070509e-05,9.389332878892768e-06,,,jw02064-o001_t001_miri_f1500w-sub256_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o015_t057_nircam_clear-f444w/jw01727-o015_t057_nircam_clear-f444w_i2d.fits,jw01727-o015_t057_nircam_clear-f444w_i2d,2025-05-25T02:36:35.786,JWST,NIRCAM,F444W,-6.830924809960898e-06,-1.608632571016852e-05,-1.608632571016852e-05,6.830924809960898e-06,,,jw01727-o015_t057_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o015_t057_nircam_clear-f150w/jw01727-o015_t057_nircam_clear-f150w_i2d.fits,jw01727-o015_t057_nircam_clear-f150w_i2d,2025-05-25T02:56:20.129,JWST,NIRCAM,F150W,-3.322525896007043e-06,-8.013300759445605e-06,-8.013300759445605e-06,3.322525896007043e-06,,,jw01727-o015_t057_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o015_t057_nircam_clear-f115w/jw01727-o015_t057_nircam_clear-f115w_i2d.fits,jw01727-o015_t057_nircam_clear-f115w_i2d,2025-05-25T02:51:38.585,JWST,NIRCAM,F115W,-3.322495508009845e-06,-8.013320132659928e-06,-8.013320132659928e-06,3.322495508009845e-06,,,jw01727-o015_t057_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o017_t065_nircam_clear-f150w/jw01727-o017_t065_nircam_clear-f150w_i2d.fits,jw01727-o017_t065_nircam_clear-f150w_i2d,2025-05-24T22:44:06.076,JWST,NIRCAM,F150W,-3.322522418740823e-06,-8.01324874034036e-06,-8.01324874034036e-06,3.322522418740823e-06,,,jw01727-o017_t065_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o017_t065_nircam_clear-f115w/jw01727-o017_t065_nircam_clear-f115w_i2d.fits,jw01727-o017_t065_nircam_clear-f115w_i2d,2025-05-24T22:43:25.269,JWST,NIRCAM,F115W,-3.322483308430208e-06,-8.013271725448973e-06,-8.013271725448973e-06,3.322483308430208e-06,,,jw01727-o017_t065_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o017_t065_nircam_clear-f444w/jw01727-o017_t065_nircam_clear-f444w_i2d.fits,jw01727-o017_t065_nircam_clear-f444w_i2d,2025-05-24T22:30:28.630,JWST,NIRCAM,F444W,-6.830917647399815e-06,-1.608622059229019e-05,-1.608622059229019e-05,6.830917647399815e-06,,,jw01727-o017_t065_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o015_t057_nircam_clear-f277w/jw01727-o015_t057_nircam_clear-f277w_i2d.fits,jw01727-o015_t057_nircam_clear-f277w_i2d,2025-05-25T02:43:32.962,JWST,NIRCAM,F277W,-6.8303784078550586e-06,-1.6085221892263606e-05,-1.6085221892263606e-05,6.8303784078550586e-06,,,jw01727-o015_t057_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,500038,/astro/armin/bhoomika/pantheon_data_folder/500038/mastDownload/JWST/jw01727-o017_t065_nircam_clear-f277w/jw01727-o017_t065_nircam_clear-f277w_i2d.fits,jw01727-o017_t065_nircam_clear-f277w_i2d,2025-05-24T22:30:19.878,JWST,NIRCAM,F277W,-6.830353765167078e-06,-1.6085124243964457e-05,-1.6085124243964457e-05,6.830353765167078e-06,,,jw01727-o017_t065_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2011iv,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/JWST/jw03055-o003_t003_nircam_clear-f150w/jw03055-o003_t003_nircam_clear-f150w_i2d.fits,jw03055-o003_t003_nircam_clear-f150w_i2d,2025-06-06T07:23:10.083,JWST,NIRCAM,F150W,-8.616484574854411e-06,-9.971538827150758e-07,-9.971538827150758e-07,8.616484574854411e-06,,,jw03055-o003_t003_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2011iv,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/JWST/jw03055-o003_t003_nircam_clear-f356w/jw03055-o003_t003_nircam_clear-f356w_i2d.fits,jw03055-o003_t003_nircam_clear-f356w_i2d,2025-06-06T07:13:38.619,JWST,NIRCAM,F356W,-1.7374533501003408e-05,-1.8584041771607936e-06,-1.8584041771607936e-06,1.7374533501003408e-05,,,jw03055-o003_t003_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2011iv,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/JWST/jw03055-o003_t003_nircam_clear-f277w/jw03055-o003_t003_nircam_clear-f277w_i2d.fits,jw03055-o003_t003_nircam_clear-f277w_i2d,2025-06-06T07:13:27.408,JWST,NIRCAM,F277W,-1.7374626993440535e-05,-1.8584447074548816e-06,-1.8584447074548816e-06,1.7374626993440535e-05,,,jw03055-o003_t003_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2011iv,/astro/armin/bhoomika/pantheon_data_folder/2011iv/mastDownload/JWST/jw03055-o003_t003_nircam_clear-f090w/jw03055-o003_t003_nircam_clear-f090w_i2d.fits,jw03055-o003_t003_nircam_clear-f090w_i2d,2025-06-06T07:26:53.317,JWST,NIRCAM,F090W,-8.616686760976728e-06,-9.97192475665868e-07,-9.97192475665868e-07,8.616686760976728e-06,,,jw03055-o003_t003_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o001_t004_miri_f1130w/jw01265-o001_t004_miri_f1130w_i2d.fits,jw01265-o001_t004_miri_f1130w_i2d,2025-06-18T01:03:51.203,JWST,MIRI,F1130W,1.1088653369310586e-05,2.874267039872942e-05,2.874267039872942e-05,-1.1088653369310586e-05,,,jw01265-o001_t004_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o001_t004_miri_f770w/jw01265-o001_t004_miri_f770w_i2d.fits,jw01265-o001_t004_miri_f770w_i2d,2025-06-18T01:03:49.747,JWST,MIRI,F770W,1.108862499944671e-05,2.874268163787546e-05,2.874268163787546e-05,-1.108862499944671e-05,,,jw01265-o001_t004_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o003_t001_miri_f560w/jw01265-o003_t001_miri_f560w_i2d.fits,jw01265-o003_t001_miri_f560w_i2d,2025-06-18T01:04:00.793,JWST,MIRI,F560W,1.817562947575812e-05,2.4875492551342643e-05,2.4875492551342643e-05,-1.817562947575812e-05,,,jw01265-o003_t001_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o002_t002_miri_f1130w/jw01265-o002_t002_miri_f1130w_i2d.fits,jw01265-o002_t002_miri_f1130w_i2d,2025-06-18T01:03:14.669,JWST,MIRI,F1130W,1.1080131408408236e-05,2.8745956650026272e-05,2.8745956650026272e-05,-1.1080131408408236e-05,,,jw01265-o002_t002_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o002_t002_miri_f770w/jw01265-o002_t002_miri_f770w_i2d.fits,jw01265-o002_t002_miri_f770w_i2d,2025-06-18T01:03:12.354,JWST,MIRI,F770W,1.1080091510294656e-05,2.8745972195483192e-05,2.8745972195483192e-05,-1.1080091510294656e-05,,,jw01265-o002_t002_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o001_t004_miri_f560w/jw01265-o001_t004_miri_f560w_i2d.fits,jw01265-o001_t004_miri_f560w_i2d,2025-06-18T01:03:42.962,JWST,MIRI,F560W,1.108901493258134e-05,2.87425314257796e-05,2.87425314257796e-05,-1.108901493258134e-05,,,jw01265-o001_t004_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o003_t001_miri_f1130w/jw01265-o003_t001_miri_f1130w_i2d.fits,jw01265-o003_t001_miri_f1130w_i2d,2025-06-18T01:03:58.602,JWST,MIRI,F1130W,1.817547037453281e-05,2.48756085208812e-05,2.48756085208812e-05,-1.817547037453281e-05,,,jw01265-o003_t001_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PS1-14xw,/astro/armin/bhoomika/pantheon_data_folder/PS1-14xw/mastDownload/JWST/jw01265-o002_t002_miri_f560w/jw01265-o002_t002_miri_f560w_i2d.fits,jw01265-o002_t002_miri_f560w_i2d,2025-06-18T01:03:18.369,JWST,MIRI,F560W,1.108019857086089e-05,2.8745931082115284e-05,2.8745931082115284e-05,-1.108019857086089e-05,,,jw01265-o002_t002_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2018gv,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/JWST/jw02875-o001_t001_nircam_clear-f150w/jw02875-o001_t001_nircam_clear-f150w_i2d.fits,jw02875-o001_t001_nircam_clear-f150w_i2d,2025-06-12T06:49:01.296,JWST,NIRCAM,F150W,1.7880934271367207e-06,8.487054030819071e-06,8.487054030819071e-06,-1.7880934271367207e-06,,,jw02875-o001_t001_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2018gv,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/JWST/jw02875-o001_t001_nircam_clear-f090w/jw02875-o001_t001_nircam_clear-f090w_i2d.fits,jw02875-o001_t001_nircam_clear-f090w_i2d,2025-06-12T06:48:20.441,JWST,NIRCAM,F090W,1.788119806168733e-06,8.487257336715807e-06,8.487257336715807e-06,-1.788119806168733e-06,,,jw02875-o001_t001_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2018gv,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/JWST/jw02875-o001_t001_nircam_clear-f277w/jw02875-o001_t001_nircam_clear-f277w_i2d.fits,jw02875-o001_t001_nircam_clear-f277w_i2d,2025-06-12T06:42:19.435,JWST,NIRCAM,F277W,3.747024253548872e-06,1.7065977037454133e-05,1.7065977037454133e-05,-3.747024253548872e-06,,,jw02875-o001_t001_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2013dy,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/JWST/jw01995-o014_t014_nircam_clear-f115w/jw01995-o014_t014_nircam_clear-f115w_i2d.fits,jw01995-o014_t014_nircam_clear-f115w_i2d,2025-06-05T08:48:43.394,JWST,NIRCAM,F115W,-7.287247556283703e-08,8.673362643545166e-06,8.673362643545166e-06,7.287247556283712e-08,,,jw01995-o014_t014_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2013dy,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/JWST/jw01995-o014_t014_nircam_clear-f444w/jw01995-o014_t014_nircam_clear-f444w_i2d.fits,jw01995-o014_t014_nircam_clear-f444w_i2d,2025-06-05T08:22:41.625,JWST,NIRCAM,F444W,4.6286141585649125e-09,1.7474303331720912e-05,1.7474303331720912e-05,-4.62861415856486e-09,,,jw01995-o014_t014_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2011by,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/JWST/jw01995-o017_t017_nircam_clear-f356w/jw01995-o017_t017_nircam_clear-f356w_i2d.fits,jw01995-o017_t017_nircam_clear-f356w_i2d,2025-06-05T08:23:43.565,JWST,NIRCAM,F356W,1.59554992957648e-05,7.122075228274597e-06,7.122075228274597e-06,-1.59554992957648e-05,,,jw01995-o017_t017_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2011by,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/JWST/jw01995-o017_t017_nircam_clear-f115w/jw01995-o017_t017_nircam_clear-f115w_i2d.fits,jw01995-o017_t017_nircam_clear-f115w_i2d,2025-06-05T08:47:08.679,JWST,NIRCAM,F115W,7.888808261607821e-06,3.6053402769664447e-06,3.6053402769664447e-06,-7.888808261607821e-06,,,jw01995-o017_t017_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1992A,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/JWST/jw03055-o001_t001_nircam_clear-f150w/jw03055-o001_t001_nircam_clear-f150w_i2d.fits,jw03055-o001_t001_nircam_clear-f150w_i2d,2025-06-06T06:51:19.038,JWST,NIRCAM,F150W,-8.477315948658089e-06,-1.8368145885902053e-06,-1.8368145885902053e-06,8.477315948658089e-06,,,jw03055-o001_t001_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1992A,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/JWST/jw03055-o001_t001_nircam_clear-f356w/jw03055-o001_t001_nircam_clear-f356w_i2d.fits,jw03055-o001_t001_nircam_clear-f356w_i2d,2025-06-06T06:44:40.319,JWST,NIRCAM,F356W,-1.710885698662608e-05,-3.5521451078069146e-06,-3.5521451078069146e-06,1.710885698662608e-05,,,jw03055-o001_t001_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1992A,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/JWST/jw03055-o001_t001_nircam_clear-f090w/jw03055-o001_t001_nircam_clear-f090w_i2d.fits,jw03055-o001_t001_nircam_clear-f090w_i2d,2025-06-06T06:55:12.157,JWST,NIRCAM,F090W,-8.477516460330921e-06,-1.836858590658688e-06,-1.836858590658688e-06,8.477516460330921e-06,,,jw03055-o001_t001_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1992A,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/JWST/jw03055-o001_t001_nircam_clear-f277w/jw03055-o001_t001_nircam_clear-f277w_i2d.fits,jw03055-o001_t001_nircam_clear-f277w_i2d,2025-06-06T06:44:09.920,JWST,NIRCAM,F277W,-1.7108952032553167e-05,-3.552165959929495e-06,-3.552165959929495e-06,1.7108952032553167e-05,,,jw03055-o001_t001_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f277w/jw01685-c1008_t004_nircam_clear-f277w_i2d.fits,jw01685-c1008_t004_nircam_clear-f277w_i2d,2025-04-05T01:18:49.399,JWST,NIRCAM,F277W,7.267515057341723e-06,1.5889292178168185e-05,1.5889292178168185e-05,-7.267515057341723e-06,,,jw01685-c1008_t004_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f277w/jw01685-o007_t004_nircam_clear-f277w_i2d.fits,jw01685-o007_t004_nircam_clear-f277w_i2d,2025-06-08T05:51:26.954,JWST,NIRCAM,F277W,7.2675154104421055e-06,1.5889292003185117e-05,1.5889292003185117e-05,-7.2675154104421055e-06,,,jw01685-o007_t004_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f090w/jw01685-c1008_t004_nircam_clear-f090w_i2d.fits,jw01685-c1008_t004_nircam_clear-f090w_i2d,2025-04-05T01:42:45.035,JWST,NIRCAM,F090W,3.54048125933684e-06,7.918052711636511e-06,7.918052711636511e-06,-3.54048125933684e-06,,,jw01685-c1008_t004_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f150w/jw01685-o008_t004_nircam_clear-f150w_i2d.fits,jw01685-o008_t004_nircam_clear-f150w_i2d,2025-06-08T05:28:45.382,JWST,NIRCAM,F150W,3.677936393073424e-06,7.854844688494358e-06,7.854844688494358e-06,-3.677936393073424e-06,,,jw01685-o008_t004_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f090w/jw01685-o007_t004_nircam_clear-f090w_i2d.fits,jw01685-o007_t004_nircam_clear-f090w_i2d,2025-06-08T06:02:27.057,JWST,NIRCAM,F090W,3.540481438365953e-06,7.91805263300106e-06,7.91805263300106e-06,-3.540481438365953e-06,,,jw01685-o007_t004_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f090w/jw01685-o008_t004_nircam_clear-f090w_i2d.fits,jw01685-o008_t004_nircam_clear-f090w_i2d,2025-06-08T05:27:17.821,JWST,NIRCAM,F090W,3.6780239084308985e-06,7.855029453535482e-06,7.855029453535482e-06,-3.6780239084308985e-06,,,jw01685-o008_t004_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f277w/jw01685-o008_t004_nircam_clear-f277w_i2d.fits,jw01685-o008_t004_nircam_clear-f277w_i2d,2025-06-08T05:17:16.995,JWST,NIRCAM,F277W,7.543495966025284e-06,1.5759984125408284e-05,1.5759984125408284e-05,-7.543495966025284e-06,,,jw01685-o008_t004_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f150w/jw01685-c1008_t004_nircam_clear-f150w_i2d.fits,jw01685-c1008_t004_nircam_clear-f150w_i2d,2025-04-05T01:28:35.323,JWST,NIRCAM,F150W,3.5403989684998736e-06,7.917865497771878e-06,7.917865497771878e-06,-3.5403989684998736e-06,,,jw01685-c1008_t004_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2002cr,/astro/armin/bhoomika/pantheon_data_folder/2002cr/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f150w/jw01685-o007_t004_nircam_clear-f150w_i2d.fits,jw01685-o007_t004_nircam_clear-f150w_i2d,2025-06-08T06:02:58.761,JWST,NIRCAM,F150W,3.540398818351839e-06,7.917865595403238e-06,7.917865595403238e-06,-3.540398818351839e-06,,,jw01685-o007_t004_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_clear-f140m/jw05014-o004_t001_nircam_clear-f140m_i2d.fits,jw05014-o004_t001_nircam_clear-f140m_i2d,2025-06-12T03:42:57.053,JWST,NIRCAM,F140M,3.183524067115577e-06,8.067918738801099e-06,8.067918738801099e-06,-3.183524067115577e-06,,,jw05014-o004_t001_nircam_clear-f140m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_clear-f187n/jw05014-o004_t001_nircam_clear-f187n_i2d.fits,jw05014-o004_t001_nircam_clear-f187n_i2d,2025-06-12T03:40:08.262,JWST,NIRCAM,F187N,3.183475514781464e-06,8.06761557543313e-06,8.06761557543313e-06,-3.183475514781464e-06,,,jw05014-o004_t001_nircam_clear-f187n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o007_t002_miri_f2100w/jw05014-o007_t002_miri_f2100w_i2d.fits,jw05014-o007_t002_miri_f2100w_i2d,2025-06-12T02:39:59.090,JWST,MIRI,F2100W,1.171980348439982e-05,2.84909727956396e-05,2.84909727956396e-05,-1.171980348439982e-05,,,jw05014-o007_t002_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_clear-f182m/jw05014-o004_t001_nircam_clear-f182m_i2d.fits,jw05014-o004_t001_nircam_clear-f182m_i2d,2025-06-12T03:33:44.299,JWST,NIRCAM,F182M,3.18353604090229e-06,8.06792033403142e-06,8.06792033403142e-06,-3.18353604090229e-06,,,jw05014-o004_t001_nircam_clear-f182m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o007_t002_miri_f770w/jw05014-o007_t002_miri_f770w_i2d.fits,jw05014-o007_t002_miri_f770w_i2d,2025-06-12T02:39:53.343,JWST,MIRI,F770W,1.172000094584041e-05,2.8490891127361552e-05,2.8490891127361552e-05,-1.172000094584041e-05,,,jw05014-o007_t002_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_clear-f300m/jw05014-o004_t001_nircam_clear-f300m_i2d.fits,jw05014-o004_t001_nircam_clear-f300m_i2d,2025-06-12T02:59:31.589,JWST,NIRCAM,F300M,6.54938187462711e-06,1.6198429420186533e-05,1.6198429420186533e-05,-6.54938187462711e-06,,,jw05014-o004_t001_nircam_clear-f300m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o018_t005_miri_f2100w/jw05014-o018_t005_miri_f2100w_i2d.fits,jw05014-o018_t005_miri_f2100w_i2d,2025-06-12T02:40:04.750,JWST,MIRI,F2100W,1.1745060116474756e-05,2.8480568798136424e-05,2.8480568798136424e-05,-1.1745060116474756e-05,,,jw05014-o018_t005_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_f405n-f444w/jw05014-o004_t001_nircam_f405n-f444w_i2d.fits,jw05014-o004_t001_nircam_f405n-f444w_i2d,2025-06-12T02:58:54.160,JWST,NIRCAM,F444W,6.552423556506159e-06,1.6205596884715168e-05,1.6205596884715168e-05,-6.552423556506159e-06,,,jw05014-o004_t001_nircam_f405n-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o004_t001_nircam_clear-f430m/jw05014-o004_t001_nircam_clear-f430m_i2d.fits,jw05014-o004_t001_nircam_clear-f430m_i2d,2025-06-12T02:52:18.670,JWST,NIRCAM,F430M,6.54932833186884e-06,1.619824028617094e-05,1.619824028617094e-05,-6.54932833186884e-06,,,jw05014-o004_t001_nircam_clear-f430m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o018_t005_miri_f1130w/jw05014-o018_t005_miri_f1130w_i2d.fits,jw05014-o018_t005_miri_f1130w_i2d,2025-06-12T02:39:54.565,JWST,MIRI,F1130W,1.1745130366326651e-05,2.848053957529442e-05,2.848053957529442e-05,-1.1745130366326651e-05,,,jw05014-o018_t005_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1972E,/astro/armin/bhoomika/pantheon_data_folder/1972E/mastDownload/JWST/jw05014-o007_t002_miri_f1130w/jw05014-o007_t002_miri_f1130w_i2d.fits,jw05014-o007_t002_miri_f1130w_i2d,2025-06-12T02:39:49.627,JWST,MIRI,F1130W,1.17200370123499e-05,2.849087650015912e-05,2.849087650015912e-05,-1.17200370123499e-05,,,jw05014-o007_t002_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
